payment_id,order_id,payment_method,amount,status,transaction_date,failure_reason,refund_amount
PAY_0083674,ORD_0083674,Credit Card,54.42,Completed,2023-09-06,,0.0
PAY_0083675,ORD_0083675,Apple Pay,164.83,Completed,2024-06-28,,0.0
PAY_0083676,ORD_0083676,Apple Pay,165.65,Completed,2024-09-29,,0.0
PAY_0083677,ORD_0083677,Credit Card,90.94,Completed,2024-12-09,,0.0
PAY_0083678,ORD_0083678,Klarna,115.54,Completed,2023-01-22,,0.0
PAY_0083679,ORD_0083679,Debit Card,59.97,Partially Refunded,2023-03-16,,53.27
PAY_0083680,ORD_0083680,Credit Card,184.1,Partially Refunded,2023-04-23,,125.87
PAY_0083681,ORD_0083681,Klarna,30.77,Partially Refunded,2023-06-09,,14.81
PAY_0083682,ORD_0083682,Credit Card,116.75,Partially Refunded,2023-07-04,,46.37
PAY_0083683,ORD_0083683,Credit Card,116.61,Completed,2023-07-28,,0.0
PAY_0083684,ORD_0083684,Credit Card,117.71,Completed,2023-12-03,,0.0
PAY_0083685,ORD_0083685,Klarna,52.4,Completed,2024-01-20,,0.0
PAY_0083686,ORD_0083686,Credit Card,136.83,Completed,2024-04-09,,0.0
PAY_0083687,ORD_0083687,Debit Card,35.08,Partially Refunded,2023-06-30,,16.77
PAY_0083688,ORD_0083688,Klarna,179.47,Completed,2023-07-29,,0.0
PAY_0083689,ORD_0083689,Credit Card,225.88,Completed,2023-08-08,,0.0
PAY_0083690,ORD_0083690,Debit Card,138.25,Completed,2023-12-03,,0.0
PAY_0083691,ORD_0083691,PayPal,235.4,Completed,2023-12-02,,0.0
PAY_0083692,ORD_0083692,Credit Card,118.24,Completed,2024-02-24,,0.0
PAY_0083693,ORD_0083693,Credit Card,118.25,Completed,2024-02-27,,0.0
PAY_0083694,ORD_0083694,Klarna,236.67,Authorized,2024-03-10,,0.0
PAY_0083695,ORD_0083695,Klarna,118.76,Completed,2024-05-16,,0.0
PAY_0083696,ORD_0083696,PayPal,52.7,Failed,2024-05-22,Card declined,0.0
PAY_0083697,ORD_0083697,Credit Card,118.91,Completed,2024-06-10,,0.0
PAY_0083698,ORD_0083698,Apple Pay,26.25,Authorized,2024-07-31,,0.0
PAY_0083699,ORD_0083699,Debit Card,118.95,Completed,2024-08-03,,0.0
PAY_0083700,ORD_0083700,Debit Card,119.48,Partially Refunded,2024-09-07,,111.85
PAY_0083701,ORD_0083701,Credit Card,60.0,Completed,2024-09-01,,0.0
PAY_0083702,ORD_0083702,Debit Card,91.39,Refunded,2024-09-08,,75.68
PAY_0083703,ORD_0083703,Credit Card,53.02,Completed,2024-11-25,,0.0
PAY_0083704,ORD_0083704,Credit Card,119.07,Partially Refunded,2024-07-04,,105.57
PAY_0083705,ORD_0083705,Debit Card,119.59,Failed,2024-09-25,Expired card,0.0
PAY_0083706,ORD_0083706,Klarna,369.62,Partially Refunded,2024-11-12,,211.31
PAY_0083707,ORD_0083707,PayPal,257.62,Completed,2024-11-15,,0.0
PAY_0083708,ORD_0083708,Credit Card,60.01,Completed,2023-08-15,,0.0
PAY_0083709,ORD_0083709,Credit Card,235.5,Completed,2023-12-10,,0.0
PAY_0083710,ORD_0083710,Credit Card,706.64,Completed,2023-12-13,,0.0
PAY_0083711,ORD_0083711,PayPal,157.82,Completed,2024-03-19,,0.0
PAY_0083712,ORD_0083712,Credit Card,55.16,Pending,2024-06-20,,0.0
PAY_0083713,ORD_0083713,PayPal,118.13,Failed,2024-08-24,Card declined,0.0
PAY_0083714,ORD_0083714,PayPal,463.97,Completed,2023-03-07,,0.0
PAY_0083715,ORD_0083715,Credit Card,358.08,Completed,2024-08-19,,0.0
PAY_0083716,ORD_0083716,Credit Card,117.09,Completed,2023-08-27,,0.0
PAY_0083717,ORD_0083717,Credit Card,234.58,Partially Refunded,2023-09-28,,108.78
PAY_0083718,ORD_0083718,Debit Card,235.85,Completed,2024-01-06,,0.0
PAY_0083719,ORD_0083719,PayPal,118.35,Completed,2024-03-12,,0.0
PAY_0083720,ORD_0083720,Credit Card,194.63,Completed,2024-05-11,,0.0
PAY_0083721,ORD_0083721,Credit Card,119.57,Authorized,2024-09-21,,0.0
PAY_0083722,ORD_0083722,Debit Card,166.94,Completed,2024-12-31,,0.0
PAY_0083723,ORD_0083723,Apple Pay,237.71,Completed,2024-05-31,,0.0
PAY_0083724,ORD_0083724,Credit Card,73.25,Completed,2024-09-29,,0.0
PAY_0083725,ORD_0083725,Credit Card,321.76,Completed,2024-12-21,,0.0
PAY_0083726,ORD_0083726,Debit Card,108.68,Completed,2023-06-29,,0.0
PAY_0083727,ORD_0083727,Klarna,16.42,Completed,2023-07-02,,0.0
PAY_0083728,ORD_0083728,PayPal,279.43,Refunded,2023-09-09,,186.04
PAY_0083729,ORD_0083729,Credit Card,164.64,Completed,2023-09-12,,0.0
PAY_0083730,ORD_0083730,Credit Card,263.31,Pending,2023-11-13,,0.0
PAY_0083731,ORD_0083731,Credit Card,117.96,Completed,2024-02-08,,0.0
PAY_0083732,ORD_0083732,PayPal,290.35,Completed,2024-03-15,,0.0
PAY_0083733,ORD_0083733,Credit Card,172.72,Completed,2024-06-02,,0.0
PAY_0083734,ORD_0083734,Credit Card,280.41,Refunded,2024-07-17,,189.05
PAY_0083735,ORD_0083735,Credit Card,16.63,Pending,2024-09-06,,0.0
PAY_0083736,ORD_0083736,Debit Card,92.15,Completed,2024-10-17,,0.0
PAY_0083737,ORD_0083737,Credit Card,160.86,Completed,2023-04-02,,0.0
PAY_0083738,ORD_0083738,Credit Card,51.77,Partially Refunded,2023-05-06,,43.97
PAY_0083739,ORD_0083739,Klarna,51.93,Completed,2023-07-10,,0.0
PAY_0083740,ORD_0083740,PayPal,117.27,Authorized,2023-09-24,,0.0
PAY_0083741,ORD_0083741,Credit Card,117.32,Completed,2023-10-02,,0.0
PAY_0083742,ORD_0083742,Apple Pay,117.98,Partially Refunded,2024-02-11,,44.67
PAY_0083743,ORD_0083743,Credit Card,59.51,Completed,2024-02-14,,0.0
PAY_0083744,ORD_0083744,Credit Card,35.49,Pending,2024-03-24,,0.0
PAY_0083745,ORD_0083745,Apple Pay,52.66,Partially Refunded,2024-05-08,,51.63
PAY_0083746,ORD_0083746,Credit Card,26.19,Completed,2024-07-20,,0.0
PAY_0083747,ORD_0083747,Credit Card,51.45,Partially Refunded,2023-01-23,,44.17
PAY_0083748,ORD_0083748,Credit Card,211.69,Completed,2023-06-08,,0.0
PAY_0083749,ORD_0083749,PayPal,51.89,Completed,2023-08-04,,0.0
PAY_0083750,ORD_0083750,Debit Card,507.91,Completed,2023-09-15,,0.0
PAY_0083751,ORD_0083751,Credit Card,54.5,Partially Refunded,2023-10-05,,32.29
PAY_0083752,ORD_0083752,PayPal,35.3,Completed,2023-11-15,,0.0
PAY_0083753,ORD_0083753,PayPal,118.41,Completed,2024-03-23,,0.0
PAY_0083754,ORD_0083754,Credit Card,118.67,Completed,2024-05-02,,0.0
PAY_0083755,ORD_0083755,Credit Card,99.5,Completed,2024-05-16,,0.0
PAY_0083756,ORD_0083756,Debit Card,26.22,Completed,2024-07-10,,0.0
PAY_0083757,ORD_0083757,Credit Card,210.74,Completed,2024-07-09,,0.0
PAY_0083758,ORD_0083758,Klarna,51.43,Completed,2023-01-15,,0.0
PAY_0083759,ORD_0083759,PayPal,51.6,Completed,2023-03-01,,0.0
PAY_0083760,ORD_0083760,Credit Card,162.98,Partially Refunded,2023-03-10,,144.55
PAY_0083761,ORD_0083761,PayPal,19.13,Completed,2023-04-14,,0.0
PAY_0083762,ORD_0083762,Debit Card,115.48,Completed,2023-06-02,,0.0
PAY_0083763,ORD_0083763,Credit Card,117.0,Completed,2023-08-13,,0.0
PAY_0083764,ORD_0083764,Debit Card,117.09,Partially Refunded,2023-08-28,,101.7
PAY_0083765,ORD_0083765,Credit Card,35.23,Completed,2023-10-04,,0.0
PAY_0083766,ORD_0083766,Credit Card,135.53,Completed,2023-10-15,,0.0
PAY_0083767,ORD_0083767,Debit Card,60.23,Completed,2023-11-01,,0.0
PAY_0083768,ORD_0083768,Credit Card,333.51,Refunded,2023-12-31,,327.56
PAY_0083769,ORD_0083769,Apple Pay,54.65,Completed,2023-12-04,,0.0
PAY_0083770,ORD_0083770,Apple Pay,181.18,Partially Refunded,2023-12-04,,57.56
PAY_0083771,ORD_0083771,Credit Card,119.22,Completed,2024-07-28,,0.0
PAY_0083772,ORD_0083772,Credit Card,93.36,Completed,2024-09-11,,0.0
PAY_0083773,ORD_0083773,PayPal,118.57,Completed,2024-04-17,,0.0
PAY_0083774,ORD_0083774,Credit Card,61.3,Completed,2024-06-18,,0.0
PAY_0083775,ORD_0083775,Credit Card,241.93,Partially Refunded,2024-08-25,,167.82
PAY_0083776,ORD_0083776,PayPal,100.49,Partially Refunded,2024-11-19,,73.71
PAY_0083777,ORD_0083777,Klarna,60.74,Completed,2024-04-27,,0.0
PAY_0083778,ORD_0083778,Debit Card,189.44,Completed,2024-07-09,,0.0
PAY_0083779,ORD_0083779,Credit Card,61.07,Completed,2024-08-19,,0.0
PAY_0083780,ORD_0083780,Debit Card,33.66,Authorized,2024-09-17,,0.0
PAY_0083781,ORD_0083781,Klarna,230.18,Completed,2024-10-07,,0.0
PAY_0083782,ORD_0083782,Credit Card,235.01,Completed,2023-07-05,,0.0
PAY_0083783,ORD_0083783,Debit Card,117.06,Completed,2023-08-23,,0.0
PAY_0083784,ORD_0083784,Credit Card,351.25,Refunded,2023-08-26,,248.83
PAY_0083785,ORD_0083785,Debit Card,54.4,Completed,2023-08-29,,0.0
PAY_0083786,ORD_0083786,Credit Card,235.8,Partially Refunded,2024-03-08,,90.76
PAY_0083787,ORD_0083787,Debit Card,155.38,Completed,2024-05-23,,0.0
PAY_0083788,ORD_0083788,Credit Card,92.51,Partially Refunded,2023-11-08,,67.82
PAY_0083789,ORD_0083789,Credit Card,26.25,Pending,2024-08-31,,0.0
PAY_0083790,ORD_0083790,Debit Card,51.55,Partially Refunded,2023-02-07,,40.51
PAY_0083791,ORD_0083791,Credit Card,116.08,Completed,2023-03-21,,0.0
PAY_0083792,ORD_0083792,Apple Pay,160.13,Completed,2023-05-11,,0.0
PAY_0083793,ORD_0083793,Debit Card,52.17,Partially Refunded,2023-10-16,,52.08
PAY_0083794,ORD_0083794,PayPal,398.09,Completed,2023-11-17,,0.0
PAY_0083795,ORD_0083795,Credit Card,52.62,Partially Refunded,2024-04-19,,36.73
PAY_0083796,ORD_0083796,PayPal,307.31,Completed,2024-06-20,,0.0
PAY_0083797,ORD_0083797,Klarna,72.51,Completed,2024-11-13,,0.0
PAY_0083798,ORD_0083798,Credit Card,119.96,Completed,2024-12-29,,0.0
PAY_0083799,ORD_0083799,Credit Card,266.65,Partially Refunded,2024-06-24,,154.47
PAY_0083800,ORD_0083800,Debit Card,102.58,Partially Refunded,2024-07-07,,86.89
PAY_0083801,ORD_0083801,Credit Card,314.63,Completed,2024-09-14,,0.0
PAY_0083802,ORD_0083802,Credit Card,183.11,Pending,2024-03-23,,0.0
PAY_0083803,ORD_0083803,Credit Card,235.44,Completed,2023-12-05,,0.0
PAY_0083804,ORD_0083804,PayPal,73.13,Completed,2024-08-25,,0.0
PAY_0083805,ORD_0083805,Klarna,135.82,Completed,2023-11-25,,0.0
PAY_0083806,ORD_0083806,Credit Card,118.36,Completed,2024-03-14,,0.0
PAY_0083807,ORD_0083807,PayPal,91.48,Completed,2024-06-04,,0.0
PAY_0083808,ORD_0083808,PayPal,402.52,Refunded,2024-06-11,,276.54
PAY_0083809,ORD_0083809,Credit Card,96.83,Partially Refunded,2024-09-23,,59.63
PAY_0083810,ORD_0083810,PayPal,93.42,Completed,2024-09-26,,0.0
PAY_0083811,ORD_0083811,Klarna,119.63,Completed,2024-10-01,,0.0
PAY_0083812,ORD_0083812,PayPal,35.82,Completed,2024-10-24,,0.0
PAY_0083813,ORD_0083813,Debit Card,192.13,Completed,2024-12-30,,0.0
PAY_0083814,ORD_0083814,Klarna,55.5,Completed,2024-11-02,,0.0
PAY_0083815,ORD_0083815,PayPal,98.67,Completed,2023-12-11,,0.0
PAY_0083816,ORD_0083816,Credit Card,118.01,Completed,2024-01-19,,0.0
PAY_0083817,ORD_0083817,Credit Card,194.01,Completed,2024-03-12,,0.0
PAY_0083818,ORD_0083818,PayPal,91.56,Completed,2024-06-21,,0.0
PAY_0083819,ORD_0083819,PayPal,35.72,Partially Refunded,2024-08-17,,15.19
PAY_0083820,ORD_0083820,Debit Card,358.05,Completed,2024-08-18,,0.0
PAY_0083821,ORD_0083821,PayPal,61.58,Partially Refunded,2024-09-24,,28.61
PAY_0083822,ORD_0083822,Credit Card,37.76,Completed,2023-04-23,,0.0
PAY_0083823,ORD_0083823,Credit Card,51.79,Completed,2023-05-12,,0.0
PAY_0083824,ORD_0083824,PayPal,116.96,Partially Refunded,2023-08-07,,41.1
PAY_0083825,ORD_0083825,Apple Pay,90.61,Completed,2023-12-08,,0.0
PAY_0083826,ORD_0083826,PayPal,112.89,Completed,2024-05-03,,0.0
PAY_0083827,ORD_0083827,Credit Card,189.84,Completed,2024-09-20,,0.0
PAY_0083828,ORD_0083828,Credit Card,145.77,Completed,2024-11-30,,0.0
PAY_0083829,ORD_0083829,Debit Card,145.64,Failed,2024-12-20,Expired card,0.0
PAY_0083830,ORD_0083830,Credit Card,37.87,Refunded,2023-06-24,,18.0
PAY_0083831,ORD_0083831,Debit Card,127.63,Completed,2023-07-09,,0.0
PAY_0083832,ORD_0083832,Credit Card,181.02,Partially Refunded,2023-07-17,,110.33
PAY_0083833,ORD_0083833,Credit Card,466.95,Completed,2023-07-02,,0.0
PAY_0083834,ORD_0083834,Debit Card,35.05,Completed,2023-07-27,,0.0
PAY_0083835,ORD_0083835,Credit Card,233.39,Refunded,2023-06-26,,213.53
PAY_0083836,ORD_0083836,Credit Card,51.84,Pending,2023-07-21,,0.0
PAY_0083837,ORD_0083837,Credit Card,38.08,Completed,2023-10-28,,0.0
PAY_0083838,ORD_0083838,Debit Card,118.14,Completed,2024-02-09,,0.0
PAY_0083839,ORD_0083839,Credit Card,61.01,Completed,2024-04-14,,0.0
PAY_0083840,ORD_0083840,Credit Card,33.72,Completed,2024-11-02,,0.0
PAY_0083841,ORD_0083841,Credit Card,111.64,Partially Refunded,2024-11-15,,94.0
PAY_0083842,ORD_0083842,Credit Card,53.19,Completed,2024-12-09,,0.0
PAY_0083843,ORD_0083843,Klarna,115.71,Completed,2023-01-22,,0.0
PAY_0083844,ORD_0083844,Klarna,340.61,Partially Refunded,2023-09-13,,186.21
PAY_0083845,ORD_0083845,Credit Card,118.82,Failed,2024-05-26,Fraud flag,0.0
PAY_0083846,ORD_0083846,PayPal,26.27,Completed,2024-08-28,,0.0
PAY_0083847,ORD_0083847,Credit Card,71.31,Completed,2023-12-03,,0.0
PAY_0083848,ORD_0083848,Credit Card,238.54,Pending,2024-09-03,,0.0
PAY_0083849,ORD_0083849,Debit Card,238.97,Refunded,2024-12-19,,139.08
PAY_0083850,ORD_0083850,Apple Pay,30.47,Completed,2024-03-23,,0.0
PAY_0083851,ORD_0083851,Credit Card,275.73,Completed,2024-04-05,,0.0
PAY_0083852,ORD_0083852,Credit Card,233.38,Partially Refunded,2024-09-28,,77.32
PAY_0083853,ORD_0083853,Credit Card,80.85,Completed,2023-02-19,,0.0
PAY_0083854,ORD_0083854,Apple Pay,51.73,Completed,2023-04-23,,0.0
PAY_0083855,ORD_0083855,Credit Card,163.68,Partially Refunded,2024-02-19,,96.4
PAY_0083856,ORD_0083856,Klarna,55.21,Completed,2024-07-12,,0.0
PAY_0083857,ORD_0083857,Debit Card,73.18,Completed,2024-09-11,,0.0
PAY_0083858,ORD_0083858,PayPal,53.12,Partially Refunded,2024-12-17,,38.7
PAY_0083859,ORD_0083859,Klarna,140.39,Completed,2024-09-17,,0.0
PAY_0083860,ORD_0083860,Credit Card,52.18,Completed,2023-10-19,,0.0
PAY_0083861,ORD_0083861,Klarna,118.23,Completed,2024-02-22,,0.0
PAY_0083862,ORD_0083862,Credit Card,52.61,Completed,2024-04-16,,0.0
PAY_0083863,ORD_0083863,PayPal,52.61,Completed,2024-04-16,,0.0
PAY_0083864,ORD_0083864,Credit Card,71.91,Completed,2024-05-25,,0.0
PAY_0083865,ORD_0083865,Debit Card,54.64,Completed,2023-11-30,,0.0
PAY_0083866,ORD_0083866,Credit Card,26.22,Completed,2024-07-10,,0.0
PAY_0083867,ORD_0083867,Klarna,203.53,Completed,2023-03-10,,0.0
PAY_0083868,ORD_0083868,Credit Card,53.19,Completed,2024-12-08,,0.0
PAY_0083869,ORD_0083869,Credit Card,119.07,Refunded,2024-07-04,,79.28
PAY_0083870,ORD_0083870,Apple Pay,72.09,Completed,2024-07-16,,0.0
PAY_0083871,ORD_0083871,Credit Card,239.37,Completed,2024-10-10,,0.0
PAY_0083872,ORD_0083872,PayPal,165.97,Completed,2024-11-06,,0.0
PAY_0083873,ORD_0083873,Debit Card,49.87,Completed,2024-01-03,,0.0
PAY_0083874,ORD_0083874,Apple Pay,128.69,Failed,2023-12-10,Expired card,0.0
PAY_0083875,ORD_0083875,Credit Card,26.27,Completed,2024-08-23,,0.0
PAY_0083876,ORD_0083876,Debit Card,172.18,Pending,2024-08-26,,0.0
PAY_0083877,ORD_0083877,Credit Card,116.01,Completed,2023-03-11,,0.0
PAY_0083878,ORD_0083878,PayPal,116.33,Pending,2023-04-29,,0.0
PAY_0083879,ORD_0083879,Credit Card,70.57,Completed,2023-05-02,,0.0
PAY_0083880,ORD_0083880,Debit Card,59.73,Completed,2023-05-10,,0.0
PAY_0083881,ORD_0083881,Credit Card,68.59,Completed,2023-05-13,,0.0
PAY_0083882,ORD_0083882,Credit Card,128.22,Partially Refunded,2023-07-16,,90.31
PAY_0083883,ORD_0083883,Credit Card,51.83,Partially Refunded,2023-07-15,,18.59
PAY_0083884,ORD_0083884,Klarna,117.26,Completed,2023-09-22,,0.0
PAY_0083885,ORD_0083885,Credit Card,162.55,Completed,2023-10-13,,0.0
PAY_0083886,ORD_0083886,Klarna,517.17,Completed,2024-01-09,,0.0
PAY_0083887,ORD_0083887,Credit Card,38.22,Authorized,2024-01-22,,0.0
PAY_0083888,ORD_0083888,PayPal,233.69,Refunded,2023-07-19,,164.08
PAY_0083889,ORD_0083889,Credit Card,54.39,Completed,2023-08-25,,0.0
PAY_0083890,ORD_0083890,Credit Card,279.45,Refunded,2023-09-10,,219.23
PAY_0083891,ORD_0083891,Debit Card,156.56,Completed,2023-10-29,,0.0
PAY_0083892,ORD_0083892,PayPal,117.96,Refunded,2024-01-12,,76.37
PAY_0083893,ORD_0083893,Credit Card,80.83,Completed,2024-01-24,,0.0
PAY_0083894,ORD_0083894,Debit Card,474.55,Completed,2024-04-27,,0.0
PAY_0083895,ORD_0083895,Credit Card,179.4,Completed,2024-11-04,,0.0
PAY_0083896,ORD_0083896,Credit Card,235.76,Completed,2023-12-30,,0.0
PAY_0083897,ORD_0083897,Credit Card,112.44,Partially Refunded,2024-02-17,,79.57
PAY_0083898,ORD_0083898,Credit Card,163.3,Completed,2024-03-10,,0.0
PAY_0083899,ORD_0083899,Credit Card,237.95,Completed,2024-06-20,,0.0
PAY_0083900,ORD_0083900,Credit Card,145.63,Completed,2024-07-05,,0.0
PAY_0083901,ORD_0083901,Debit Card,85.47,Completed,2024-09-08,,0.0
PAY_0083902,ORD_0083902,Credit Card,290.69,Partially Refunded,2023-10-04,,131.05
PAY_0083903,ORD_0083903,Debit Card,117.5,Partially Refunded,2023-11-01,,108.72
PAY_0083904,ORD_0083904,Debit Card,38.15,Completed,2023-12-06,,0.0
PAY_0083905,ORD_0083905,PayPal,118.22,Completed,2024-02-21,,0.0
PAY_0083906,ORD_0083906,PayPal,52.75,Refunded,2024-06-10,,23.24
PAY_0083907,ORD_0083907,PayPal,210.73,Completed,2024-07-07,,0.0
PAY_0083908,ORD_0083908,Credit Card,302.68,Completed,2024-07-20,,0.0
PAY_0083909,ORD_0083909,Apple Pay,137.17,Completed,2024-11-18,,0.0
PAY_0083910,ORD_0083910,Credit Card,160.64,Completed,2023-03-09,,0.0
PAY_0083911,ORD_0083911,Credit Card,75.48,Completed,2023-05-05,,0.0
PAY_0083912,ORD_0083912,PayPal,118.07,Partially Refunded,2024-01-29,,72.37
PAY_0083913,ORD_0083913,Credit Card,52.53,Completed,2024-03-16,,0.0
PAY_0083914,ORD_0083914,Credit Card,272.35,Partially Refunded,2024-06-05,,191.85
PAY_0083915,ORD_0083915,Credit Card,91.5,Completed,2024-06-08,,0.0
PAY_0083916,ORD_0083916,Credit Card,238.01,Completed,2024-06-25,,0.0
PAY_0083917,ORD_0083917,Debit Card,52.34,Completed,2023-12-25,,0.0
PAY_0083918,ORD_0083918,PayPal,136.75,Completed,2024-01-14,,0.0
PAY_0083919,ORD_0083919,Debit Card,282.39,Completed,2024-03-22,,0.0
PAY_0083920,ORD_0083920,Klarna,82.86,Completed,2024-11-25,,0.0
PAY_0083921,ORD_0083921,PayPal,192.2,Completed,2024-11-04,,0.0
PAY_0083922,ORD_0083922,Credit Card,52.73,Completed,2024-06-01,,0.0
PAY_0083923,ORD_0083923,Debit Card,144.7,Authorized,2024-07-14,,0.0
PAY_0083924,ORD_0083924,Credit Card,147.33,Completed,2024-08-06,,0.0
PAY_0083925,ORD_0083925,Apple Pay,119.46,Failed,2024-09-05,Card declined,0.0
PAY_0083926,ORD_0083926,PayPal,360.7,Refunded,2024-10-24,,217.77
PAY_0083927,ORD_0083927,Credit Card,212.11,Refunded,2024-11-07,,71.98
PAY_0083928,ORD_0083928,Credit Card,95.18,Completed,2024-11-10,,0.0
PAY_0083929,ORD_0083929,Debit Card,346.78,Partially Refunded,2023-01-03,,132.39
PAY_0083930,ORD_0083930,PayPal,168.13,Completed,2023-05-10,,0.0
PAY_0083931,ORD_0083931,Debit Card,333.26,Refunded,2024-11-01,,202.86
PAY_0083932,ORD_0083932,Klarna,236.37,Completed,2024-02-16,,0.0
PAY_0083933,ORD_0083933,Credit Card,231.07,Pending,2024-12-18,,0.0
PAY_0083934,ORD_0083934,PayPal,119.99,Completed,2024-11-26,,0.0
PAY_0083935,ORD_0083935,Debit Card,565.08,Completed,2024-04-02,,0.0
PAY_0083936,ORD_0083936,Debit Card,118.82,Completed,2024-05-27,,0.0
PAY_0083937,ORD_0083937,Credit Card,229.77,Completed,2024-06-20,,0.0
PAY_0083938,ORD_0083938,Debit Card,357.89,Completed,2024-08-09,,0.0
PAY_0083939,ORD_0083939,PayPal,304.58,Completed,2024-09-28,,0.0
PAY_0083940,ORD_0083940,Credit Card,26.38,Completed,2024-12-11,,0.0
PAY_0083941,ORD_0083941,Credit Card,96.58,Partially Refunded,2023-05-22,,61.03
PAY_0083942,ORD_0083942,Credit Card,35.1,Partially Refunded,2023-07-13,,30.19
PAY_0083943,ORD_0083943,PayPal,234.21,Completed,2023-08-29,,0.0
PAY_0083944,ORD_0083944,Apple Pay,117.59,Completed,2023-11-15,,0.0
PAY_0083945,ORD_0083945,Credit Card,152.23,Completed,2023-11-23,,0.0
PAY_0083946,ORD_0083946,Apple Pay,521.15,Partially Refunded,2024-06-01,,287.77
PAY_0083947,ORD_0083947,Klarna,142.39,Completed,2024-08-03,,0.0
PAY_0083948,ORD_0083948,Credit Card,238.72,Completed,2024-08-20,,0.0
PAY_0083949,ORD_0083949,Credit Card,257.55,Completed,2024-09-09,,0.0
PAY_0083950,ORD_0083950,Credit Card,140.91,Completed,2023-11-14,,0.0
PAY_0083951,ORD_0083951,Credit Card,236.48,Completed,2024-02-25,,0.0
PAY_0083952,ORD_0083952,Credit Card,52.83,Completed,2024-07-13,,0.0
PAY_0083953,ORD_0083953,Credit Card,216.58,Partially Refunded,2024-09-12,,207.52
PAY_0083954,ORD_0083954,Credit Card,70.34,Completed,2023-02-26,,0.0
PAY_0083955,ORD_0083955,Credit Card,232.57,Partially Refunded,2023-04-22,,184.82
PAY_0083956,ORD_0083956,Credit Card,234.04,Completed,2023-08-16,,0.0
PAY_0083957,ORD_0083957,Debit Card,90.22,Failed,2023-09-18,Insufficient funds,0.0
PAY_0083958,ORD_0083958,Credit Card,117.28,Partially Refunded,2023-09-25,,36.56
PAY_0083959,ORD_0083959,Credit Card,118.68,Partially Refunded,2024-05-05,,86.13
PAY_0083960,ORD_0083960,PayPal,98.88,Completed,2024-08-29,,0.0
PAY_0083961,ORD_0083961,Debit Card,33.66,Completed,2024-09-16,,0.0
PAY_0083962,ORD_0083962,PayPal,60.12,Completed,2024-09-19,,0.0
PAY_0083963,ORD_0083963,Debit Card,91.97,Completed,2024-09-12,,0.0
PAY_0083964,ORD_0083964,Credit Card,190.18,Partially Refunded,2024-10-15,,96.69
PAY_0083965,ORD_0083965,Credit Card,90.85,Completed,2024-01-24,,0.0
PAY_0083966,ORD_0083966,Debit Card,54.92,Completed,2024-03-20,,0.0
PAY_0083967,ORD_0083967,Credit Card,142.33,Completed,2024-07-19,,0.0
PAY_0083968,ORD_0083968,Credit Card,212.01,Partially Refunded,2024-10-29,,169.82
PAY_0083969,ORD_0083969,Debit Card,216.18,Partially Refunded,2023-11-19,,151.42
PAY_0083970,ORD_0083970,Credit Card,164.8,Partially Refunded,2023-11-25,,108.42
PAY_0083971,ORD_0083971,Credit Card,235.87,Completed,2024-01-07,,0.0
PAY_0083972,ORD_0083972,PayPal,163.38,Completed,2024-02-11,,0.0
PAY_0083973,ORD_0083973,Credit Card,400.46,Completed,2024-03-08,,0.0
PAY_0083974,ORD_0083974,Credit Card,355.3,Completed,2024-03-27,,0.0
PAY_0083975,ORD_0083975,Credit Card,225.82,Completed,2024-03-31,,0.0
PAY_0083976,ORD_0083976,Credit Card,172.51,Completed,2024-05-10,,0.0
PAY_0083977,ORD_0083977,Credit Card,71.93,Completed,2024-07-15,,0.0
PAY_0083978,ORD_0083978,Apple Pay,178.08,Partially Refunded,2024-08-11,,144.49
PAY_0083979,ORD_0083979,Credit Card,52.86,Completed,2024-08-23,,0.0
PAY_0083980,ORD_0083980,Credit Card,376.08,Completed,2024-08-26,,0.0
PAY_0083981,ORD_0083981,Klarna,26.3,Completed,2024-11-19,,0.0
PAY_0083982,ORD_0083982,Apple Pay,53.16,Completed,2024-11-29,,0.0
PAY_0083983,ORD_0083983,Credit Card,55.58,Completed,2024-12-02,,0.0
PAY_0083984,ORD_0083984,Debit Card,97.29,Completed,2023-01-10,,0.0
PAY_0083985,ORD_0083985,Debit Card,253.97,Failed,2024-03-04,Expired card,0.0
PAY_0083986,ORD_0083986,Credit Card,409.46,Partially Refunded,2024-04-21,,225.8
PAY_0083987,ORD_0083987,Debit Card,149.75,Completed,2023-11-18,,0.0
PAY_0083988,ORD_0083988,Debit Card,245.28,Completed,2024-01-08,,0.0
PAY_0083989,ORD_0083989,Credit Card,174.95,Partially Refunded,2023-01-22,,95.11
PAY_0083990,ORD_0083990,Credit Card,231.83,Refunded,2023-02-23,,230.57
PAY_0083991,ORD_0083991,Credit Card,231.99,Completed,2023-04-14,,0.0
PAY_0083992,ORD_0083992,Klarna,51.84,Refunded,2023-06-03,,28.59
PAY_0083993,ORD_0083993,Credit Card,117.23,Completed,2023-09-19,,0.0
PAY_0083994,ORD_0083994,PayPal,118.09,Completed,2024-08-25,,0.0
PAY_0083995,ORD_0083995,Credit Card,235.59,Failed,2023-12-16,Card declined,0.0
PAY_0083996,ORD_0083996,Credit Card,236.33,Failed,2024-02-13,Insufficient funds,0.0
PAY_0083997,ORD_0083997,Credit Card,71.8,Partially Refunded,2024-04-21,,68.75
PAY_0083998,ORD_0083998,Credit Card,118.96,Completed,2024-06-18,,0.0
PAY_0083999,ORD_0083999,Debit Card,54.86,Partially Refunded,2024-02-21,,34.16
