order_id,customer_id,order_date,order_status,region,primary_warehouse_id,order_subtotal,discount_amount,shipping_cost,tax_amount,order_total,payment_method,promo_id,cancelled_date,cancel_reason
ORD_0081302,CUST_22886,2024-06-14,COMPLETE,East,WH_3,12.9,0.0,6.99,1.03,20.92,Credit Card,,,
ORD_0081303,CUST_22888,2024-10-16,COMPLETE,North,WH_1,42.66,0.0,6.99,3.41,53.06,Apple Pay,,,
ORD_0081304,CUST_22889,2024-08-17,COMPLETE,North,WH_1,61.21,0.0,6.99,4.9,73.1,Debit Card,,,
ORD_0081305,CUST_22889,2024-09-19,COMPLETE,North,WH_4,128.57,0.0,0.0,10.29,138.86,Credit Card,,,
ORD_0081306,CUST_22890,2024-08-10,COMPLETE,East,WH_3,50.05,0.0,6.99,4.0,61.04,Debit Card,,,
ORD_0081307,CUST_22891,2024-04-02,COMPLETE,North,WH_2,86.63,0.0,0.0,6.93,93.56,Credit Card,,,
ORD_0081308,CUST_22891,2024-04-20,COMPLETE,North,WH_1,238.77,0.0,0.0,19.1,257.87,Credit Card,,,
ORD_0081309,CUST_22891,2024-05-19,COMPLETE,North,WH_1,219.96,0.0,0.0,17.6,237.56,Credit Card,,,
ORD_0081310,CUST_22891,2024-07-26,COMPLETE,North,WH_3,110.37,0.0,0.0,8.83,119.2,Klarna,,,
ORD_0081311,CUST_22892,2023-11-30,COMPLETE,South,WH_2,108.97,0.0,0.0,8.72,117.69,Credit Card,,,
ORD_0081312,CUST_22892,2024-02-12,COMPLETE,South,WH_2,59.78,0.09,6.99,4.78,71.46,Credit Card,PRM06,,
ORD_0081313,CUST_22892,2024-05-17,COMPLETE,South,WH_2,109.96,0.0,0.0,8.8,118.76,Credit Card,,,
ORD_0081314,CUST_22892,2024-05-20,COMPLETE,South,WH_4,329.94,0.0,0.0,26.4,356.34,Debit Card,,,
ORD_0081315,CUST_22892,2024-06-25,COMPLETE,South,WH_4,99.86,0.0,0.0,7.99,107.85,Credit Card,,,
ORD_0081316,CUST_22893,2024-09-07,COMPLETE,North,WH_1,61.28,0.0,6.99,4.9,73.17,Klarna,,,
ORD_0081317,CUST_22894,2023-06-06,COMPLETE,West,WH_4,107.93,0.0,0.0,8.63,116.56,PayPal,,,
ORD_0081318,CUST_22895,2023-06-19,COMPLETE,East,WH_3,25.1,0.0,6.99,2.01,34.1,Credit Card,,,
ORD_0081319,CUST_22895,2024-06-01,COMPLETE,East,WH_1,110.05,0.0,0.0,8.8,118.85,PayPal,,,
ORD_0081320,CUST_22895,2024-09-13,COMPLETE,East,WH_3,65.13,0.0,6.99,5.21,77.33,Debit Card,,,
ORD_0081321,CUST_22896,2023-06-04,COMPLETE,South,WH_2,107.92,0.0,0.0,8.63,116.55,Debit Card,,,
ORD_0081322,CUST_22896,2023-06-04,COMPLETE,South,WH_2,107.92,0.0,0.0,8.63,116.55,Debit Card,,,
ORD_0081323,CUST_22896,2023-06-17,COMPLETE,South,WH_3,259.73,0.0,0.0,20.78,280.51,Credit Card,,,
ORD_0081324,CUST_22896,2023-08-15,COMPLETE,South,WH_4,108.35,0.0,0.0,8.67,117.02,Credit Card,,,
ORD_0081325,CUST_22896,2023-12-12,CLOSED,South,WH_4,234.92,0.0,0.0,18.79,253.71,Credit Card,,,
ORD_0081326,CUST_22896,2024-05-19,COMPLETE,South,WH_4,149.49,0.0,0.0,11.96,161.45,Credit Card,,,
ORD_0081327,CUST_22896,2024-10-02,COMPLETE,South,WH_5,64.21,0.0,6.99,5.14,76.34,Klarna,,,
ORD_0081328,CUST_22896,2024-10-25,COMPLETE,South,WH_2,152.61,0.0,0.0,12.21,164.82,Credit Card,,,
ORD_0081329,CUST_22897,2024-09-20,COMPLETE,North,WH_1,110.7,0.0,0.0,8.86,119.56,Klarna,,,
ORD_0081330,CUST_22898,2024-06-13,COMPLETE,North,WH_1,170.3,0.0,0.0,13.62,183.92,Credit Card,,,
ORD_0081331,CUST_22899,2024-01-10,COMPLETE,North,WH_1,136.42,0.0,0.0,10.91,147.33,Credit Card,,,
ORD_0081332,CUST_22899,2024-02-27,COMPLETE,North,WH_1,109.49,0.0,0.0,8.76,118.25,Debit Card,,,
ORD_0081333,CUST_22899,2024-06-15,COMPLETE,North,WH_2,110.13,0.0,0.0,8.81,118.94,Credit Card,,,
ORD_0081334,CUST_22900,2024-02-17,COMPLETE,North,WH_5,109.44,0.0,0.0,8.76,118.2,Debit Card,,,
ORD_0081335,CUST_22901,2024-11-12,COMPLETE,East,WH_1,26.72,0.0,6.99,2.14,35.85,Credit Card,,,
ORD_0081336,CUST_22903,2024-01-04,COMPLETE,South,WH_2,42.01,0.0,6.99,3.36,52.36,Credit Card,,,
ORD_0081337,CUST_22903,2024-02-19,COMPLETE,South,WH_5,338.52,0.0,0.0,27.08,365.6,Klarna,,,
ORD_0081338,CUST_22903,2024-04-10,COMPLETE,South,WH_2,109.75,0.0,0.0,8.78,118.53,Apple Pay,,,
ORD_0081339,CUST_22903,2024-05-13,COMPLETE,South,WH_2,50.19,0.0,6.99,4.02,61.2,Debit Card,,,
ORD_0081340,CUST_22903,2024-07-29,PENDING,South,WH_2,170.71,0.0,0.0,13.66,184.37,Credit Card,,,
ORD_0081341,CUST_22904,2024-10-12,COMPLETE,North,WH_3,98.5,0.0,0.0,7.88,106.38,Apple Pay,,,
ORD_0081342,CUST_22904,2024-12-05,COMPLETE,North,WH_5,8.97,0.0,6.99,0.72,16.68,PayPal,,,
ORD_0081343,CUST_22905,2024-07-30,COMPLETE,West,WH_4,110.4,0.0,0.0,8.83,119.23,PayPal,,,
ORD_0081344,CUST_22905,2024-09-17,COMPLETE,West,WH_4,40.25,0.0,6.99,3.22,50.46,Credit Card,,,
ORD_0081345,CUST_22906,2024-01-05,COMPLETE,South,WH_3,109.18,0.0,0.0,8.73,117.91,Credit Card,,,
ORD_0081346,CUST_22906,2024-04-01,COMPLETE,South,WH_2,158.44,0.0,0.0,12.68,171.12,Debit Card,,,
ORD_0081347,CUST_22906,2024-07-17,COMPLETE,South,WH_2,110.32,0.0,0.0,8.83,119.15,Debit Card,,,
ORD_0081348,CUST_22907,2023-09-11,COMPLETE,South,WH_2,217.0,0.0,0.0,17.36,234.36,Credit Card,,,
ORD_0081349,CUST_22907,2023-12-28,COMPLETE,South,WH_2,109.14,0.22,0.0,8.71,117.63,Credit Card,PRM05,,
ORD_0081350,CUST_22907,2024-03-19,COMPLETE,South,WH_2,29.01,0.0,6.99,2.32,38.32,Credit Card,,,
ORD_0081351,CUST_22907,2024-03-23,COMPLETE,South,WH_3,109.64,0.0,0.0,8.77,118.41,Credit Card,,,
ORD_0081352,CUST_22907,2024-04-15,COMPLETE,South,WH_2,219.56,0.0,0.0,17.56,237.12,Apple Pay,,,
ORD_0081353,CUST_22907,2024-08-02,CANCELED,South,WH_2,110.42,0.28,0.0,8.81,118.95,PayPal,PRM08,2024-08-03,Changed mind
ORD_0081354,CUST_22907,2024-12-23,COMPLETE,South,WH_5,215.29,0.0,0.0,17.22,232.51,Credit Card,,,
ORD_0081355,CUST_22909,2023-12-21,COMPLETE,South,WH_5,218.2,0.44,0.0,17.42,235.18,Debit Card,PRM05,,
ORD_0081356,CUST_22912,2024-11-21,COMPLETE,South,WH_3,121.38,0.0,0.0,9.71,131.09,Credit Card,,,
ORD_0081357,CUST_22913,2023-01-28,COMPLETE,East,WH_3,189.66,0.0,0.0,15.17,204.83,Credit Card,,,
ORD_0081358,CUST_22913,2023-03-04,COMPLETE,East,WH_4,107.38,0.0,0.0,8.59,115.97,Credit Card,,,
ORD_0081359,CUST_22913,2023-05-01,ON_HOLD,East,WH_3,313.06,0.0,0.0,25.04,338.1,Credit Card,,,
ORD_0081360,CUST_22913,2023-06-10,COMPLETE,East,WH_3,77.49,0.0,0.0,6.2,83.69,Credit Card,,,
ORD_0081361,CUST_22913,2023-08-04,COMPLETE,East,WH_5,108.28,0.0,0.0,8.66,116.94,Debit Card,,,
ORD_0081362,CUST_22913,2023-08-27,COMPLETE,East,WH_3,216.84,0.0,0.0,17.35,234.19,Debit Card,,,
ORD_0081363,CUST_22913,2023-09-06,COMPLETE,East,WH_1,108.47,0.0,0.0,8.68,117.15,Debit Card,,,
ORD_0081364,CUST_22913,2023-09-28,COMPLETE,East,WH_3,83.58,0.0,0.0,6.69,90.27,Debit Card,,,
ORD_0081365,CUST_22913,2024-01-06,ON_HOLD,East,WH_3,109.19,0.0,0.0,8.74,117.93,Credit Card,,,
ORD_0081366,CUST_22913,2024-01-09,COMPLETE,East,WH_3,109.21,0.0,0.0,8.74,117.95,Credit Card,,,
ORD_0081367,CUST_22913,2024-07-02,PENDING_PAYMENT,East,WH_5,87.05,0.0,0.0,6.96,94.01,Credit Card,,,
ORD_0081368,CUST_22913,2024-07-18,CLOSED,East,WH_3,110.33,0.28,0.0,8.8,118.85,Credit Card,PRM08,,
ORD_0081369,CUST_22913,2024-10-18,COMPLETE,East,WH_3,564.64,0.0,0.0,45.17,609.81,Klarna,,,
ORD_0081370,CUST_22913,2024-12-14,COMPLETE,East,WH_3,123.2,0.0,0.0,9.86,133.06,Debit Card,,,
ORD_0081371,CUST_22914,2024-02-11,COMPLETE,South,WH_4,109.4,0.16,0.0,8.74,117.98,Debit Card,PRM06,,
ORD_0081372,CUST_22914,2024-09-14,COMPLETE,South,WH_2,42.58,0.0,6.99,3.41,52.98,Credit Card,,,
ORD_0081373,CUST_22915,2023-10-26,COMPLETE,South,WH_2,476.93,0.0,0.0,38.15,515.08,Klarna,,,
ORD_0081374,CUST_22915,2023-12-26,COMPLETE,South,WH_4,151.12,0.3,0.0,12.07,162.89,Credit Card,PRM05,,
ORD_0081375,CUST_22915,2023-12-29,COMPLETE,South,WH_2,109.14,0.22,0.0,8.71,117.63,Credit Card,PRM05,,
ORD_0081376,CUST_22915,2024-01-11,COMPLETE,South,WH_5,26.29,0.0,6.99,2.1,35.38,Credit Card,,,
ORD_0081377,CUST_22915,2024-01-17,CLOSED,South,WH_2,59.7,0.0,6.99,4.78,71.47,Credit Card,,,
ORD_0081378,CUST_22915,2024-01-24,COMPLETE,South,WH_2,72.25,0.0,6.99,5.78,85.02,Credit Card,,,
ORD_0081379,CUST_22915,2024-03-06,COMPLETE,South,WH_2,26.37,0.0,6.99,2.11,35.47,Credit Card,,,
ORD_0081380,CUST_22915,2024-04-04,COMPLETE,South,WH_2,109.71,0.22,0.0,8.76,118.25,Credit Card,PRM07,,
ORD_0081381,CUST_22915,2024-05-04,COMPLETE,South,WH_2,109.89,0.0,0.0,8.79,118.68,Credit Card,,,
ORD_0081382,CUST_22915,2024-09-08,COMPLETE,South,WH_2,61.28,0.0,6.99,4.9,73.17,Credit Card,,,
ORD_0081383,CUST_22915,2024-12-25,COMPLETE,South,WH_2,50.41,0.0,6.99,4.03,61.43,PayPal,,,
ORD_0081384,CUST_22916,2023-11-01,COMPLETE,West,WH_2,26.19,0.0,6.99,2.1,35.28,Credit Card,,,
ORD_0081385,CUST_22916,2023-11-18,COMPLETE,West,WH_3,108.9,0.0,0.0,8.71,117.61,Klarna,,,
ORD_0081386,CUST_22916,2023-12-28,COMPLETE,West,WH_4,153.33,0.31,0.0,12.24,165.26,Klarna,PRM05,,
ORD_0081387,CUST_22916,2024-01-05,PENDING_PAYMENT,West,WH_5,150.38,0.0,0.0,12.03,162.41,Credit Card,,,
ORD_0081388,CUST_22916,2024-01-17,COMPLETE,West,WH_5,153.48,0.0,0.0,12.28,165.76,Apple Pay,,,
ORD_0081389,CUST_22916,2024-02-23,COMPLETE,West,WH_4,109.47,0.0,0.0,8.76,118.23,Credit Card,,,
ORD_0081390,CUST_22916,2024-04-18,COMPLETE,West,WH_4,42.25,0.0,6.99,3.38,52.62,Credit Card,,,
ORD_0081391,CUST_22916,2024-04-30,ON_HOLD,West,WH_1,42.27,0.0,6.99,3.38,52.64,Credit Card,,,
ORD_0081392,CUST_22916,2024-05-15,COMPLETE,West,WH_4,109.95,0.0,0.0,8.8,118.75,Credit Card,,,
ORD_0081393,CUST_22916,2024-06-22,COMPLETE,West,WH_4,17.79,0.0,6.99,1.42,26.2,Credit Card,,,
ORD_0081394,CUST_22916,2024-07-08,COMPLETE,West,WH_4,81.4,0.0,0.0,6.51,87.91,Credit Card,,,
ORD_0081395,CUST_22916,2024-08-29,CANCELED,West,WH_4,17.85,0.0,6.99,1.43,26.27,Debit Card,,2024-08-30,Delivery too slow
ORD_0081396,CUST_22916,2024-10-28,PENDING,West,WH_4,127.44,0.0,0.0,10.2,137.64,Credit Card,,,
ORD_0081397,CUST_22916,2024-11-27,ON_HOLD,West,WH_3,42.75,0.0,6.99,3.42,53.16,PayPal,,,
ORD_0081398,CUST_22917,2023-10-25,COMPLETE,South,WH_2,274.3,0.0,0.0,21.94,296.24,Debit Card,,,
ORD_0081399,CUST_22917,2023-11-03,COMPLETE,South,WH_2,108.81,0.0,0.0,8.7,117.51,Credit Card,,,
ORD_0081400,CUST_22917,2024-06-04,COMPLETE,South,WH_2,466.77,0.0,0.0,37.34,504.11,Credit Card,,,
ORD_0081401,CUST_22917,2024-05-03,COMPLETE,South,WH_2,109.88,0.0,0.0,8.79,118.67,Debit Card,,,
ORD_0081402,CUST_22917,2024-04-06,COMPLETE,South,WH_4,563.22,0.0,0.0,45.06,608.28,Credit Card,,,
ORD_0081403,CUST_22917,2024-10-03,COMPLETE,South,WH_2,103.73,0.0,0.0,8.3,112.03,Credit Card,,,
ORD_0081404,CUST_22917,2024-10-18,COMPLETE,South,WH_5,17.9,0.0,6.99,1.43,26.32,Credit Card,,,
ORD_0081405,CUST_22917,2024-12-30,COMPLETE,South,WH_2,211.0,0.0,0.0,16.88,227.88,Credit Card,,,
ORD_0081406,CUST_22918,2023-12-12,COMPLETE,West,WH_1,83.92,0.0,0.0,6.71,90.63,Credit Card,,,
ORD_0081407,CUST_22918,2024-02-23,COMPLETE,West,WH_4,44.32,0.0,6.99,3.55,54.86,Credit Card,,,
ORD_0081408,CUST_22918,2024-04-19,COMPLETE,West,WH_4,48.8,0.0,6.99,3.9,59.69,Credit Card,,,
ORD_0081409,CUST_22919,2023-12-25,COMPLETE,East,WH_3,218.24,0.44,0.0,17.42,235.22,Credit Card,PRM05,,
ORD_0081410,CUST_22919,2024-01-03,COMPLETE,East,WH_3,352.88,0.0,0.0,28.23,381.11,Credit Card,,,
ORD_0081411,CUST_22919,2024-01-12,COMPLETE,East,WH_3,387.34,0.0,0.0,30.99,418.33,Credit Card,,,
ORD_0081412,CUST_22919,2024-01-17,COMPLETE,East,WH_5,146.96,0.0,0.0,11.76,158.72,Debit Card,,,
ORD_0081413,CUST_22919,2024-02-18,COMPLETE,East,WH_1,328.32,0.0,0.0,26.27,354.59,Credit Card,,,
ORD_0081414,CUST_22919,2024-06-03,COMPLETE,East,WH_3,110.06,0.0,0.0,8.8,118.86,Credit Card,,,
ORD_0081415,CUST_22919,2024-08-06,COMPLETE,East,WH_5,64.01,0.0,6.99,5.12,76.12,Credit Card,,,
ORD_0081416,CUST_22919,2024-11-01,COMPLETE,East,WH_2,110.95,0.0,0.0,8.88,119.83,Credit Card,,,
ORD_0081417,CUST_22919,2024-12-29,COMPLETE,East,WH_3,60.81,0.12,6.99,4.86,72.54,Klarna,PRM11,,
ORD_0081418,CUST_22920,2024-06-30,COMPLETE,South,WH_2,25.61,0.0,6.99,2.05,34.65,PayPal,,,
ORD_0081419,CUST_22921,2023-12-22,COMPLETE,South,WH_2,109.1,0.22,0.0,8.71,117.59,PayPal,PRM05,,
ORD_0081420,CUST_22921,2024-05-08,COMPLETE,South,WH_2,42.29,0.0,6.99,3.38,52.66,Credit Card,,,
ORD_0081421,CUST_22922,2023-10-28,COMPLETE,South,WH_4,78.54,0.0,0.0,6.28,84.82,Debit Card,,,
ORD_0081422,CUST_22922,2024-01-08,COMPLETE,South,WH_2,153.41,0.0,0.0,12.27,165.68,Credit Card,,,
ORD_0081423,CUST_22922,2024-01-29,COMPLETE,South,WH_2,193.46,0.0,0.0,15.48,208.94,PayPal,,,
ORD_0081424,CUST_22922,2024-03-27,COMPLETE,South,WH_2,109.66,0.0,0.0,8.77,118.43,Debit Card,,,
ORD_0081425,CUST_22922,2024-06-10,COMPLETE,South,WH_2,60.17,0.0,6.99,4.81,71.97,PayPal,,,
ORD_0081426,CUST_22922,2024-07-28,COMPLETE,South,WH_5,170.71,0.43,0.0,13.62,183.9,Credit Card,PRM08,,
ORD_0081427,CUST_22922,2024-12-08,COMPLETE,South,WH_2,166.51,0.0,0.0,13.32,179.83,Credit Card,,,
ORD_0081428,CUST_22923,2023-12-02,COMPLETE,East,WH_3,108.98,0.0,0.0,8.72,117.7,Klarna,,,
ORD_0081429,CUST_22923,2024-02-02,COMPLETE,East,WH_3,260.78,0.0,0.0,20.86,281.64,Credit Card,,,
ORD_0081430,CUST_22923,2024-02-17,PROCESSING,East,WH_5,242.29,0.0,0.0,19.38,261.67,Credit Card,,,
ORD_0081431,CUST_22923,2024-03-02,COMPLETE,East,WH_3,219.04,0.0,0.0,17.52,236.56,Credit Card,,,
ORD_0081432,CUST_22924,2024-08-10,COMPLETE,West,WH_4,122.38,0.0,0.0,9.79,132.17,Credit Card,,,
ORD_0081433,CUST_22924,2024-10-13,COMPLETE,West,WH_4,50.22,0.0,6.99,4.02,61.23,Credit Card,,,
ORD_0081434,CUST_22925,2023-01-02,CLOSED,East,WH_1,212.25,0.0,0.0,16.98,229.23,Credit Card,,,
ORD_0081435,CUST_22925,2024-06-30,COMPLETE,East,WH_4,110.22,0.0,0.0,8.82,119.04,Apple Pay,,,
ORD_0081436,CUST_22926,2024-09-28,COMPLETE,South,WH_2,98.44,0.0,0.0,7.88,106.32,PayPal,,,
ORD_0081437,CUST_22927,2023-11-27,COMPLETE,North,WH_1,11.38,0.0,6.99,0.91,19.28,PayPal,,,
ORD_0081438,CUST_22928,2024-05-16,COMPLETE,North,WH_1,149.46,0.0,0.0,11.96,161.42,Credit Card,,,
ORD_0081439,CUST_22928,2024-07-05,COMPLETE,North,WH_1,177.95,0.0,0.0,14.24,192.19,Credit Card,,,
ORD_0081440,CUST_22930,2024-03-17,COMPLETE,East,WH_3,109.61,0.0,0.0,8.77,118.38,Credit Card,,,
ORD_0081441,CUST_22930,2024-07-28,COMPLETE,East,WH_3,17.82,0.0,6.99,1.43,26.24,Credit Card,,,
ORD_0081442,CUST_22930,2024-06-28,COMPLETE,East,WH_3,42.41,0.0,6.99,3.39,52.79,Credit Card,,,
ORD_0081443,CUST_22930,2024-10-12,COMPLETE,East,WH_1,110.83,0.0,0.0,8.87,119.7,Credit Card,,,
ORD_0081444,CUST_22931,2024-07-11,COMPLETE,North,WH_1,50.35,0.0,6.99,4.03,61.37,Apple Pay,,,
ORD_0081445,CUST_22931,2024-08-05,COMPLETE,North,WH_2,50.42,0.0,6.99,4.03,61.44,Apple Pay,,,
ORD_0081446,CUST_22933,2023-02-22,COMPLETE,South,WH_2,214.64,0.0,0.0,17.17,231.81,Apple Pay,,,
ORD_0081447,CUST_22933,2023-04-04,PROCESSING,South,WH_3,48.74,0.0,6.99,3.9,59.63,Credit Card,,,
ORD_0081448,CUST_22933,2023-05-14,COMPLETE,South,WH_2,293.99,0.0,0.0,23.52,317.51,PayPal,,,
ORD_0081449,CUST_22933,2023-06-04,COMPLETE,South,WH_2,259.54,0.0,0.0,20.76,280.3,Credit Card,,,
ORD_0081450,CUST_22933,2023-06-12,PENDING,South,WH_2,107.97,0.0,0.0,8.64,116.61,Apple Pay,,,
ORD_0081451,CUST_22933,2023-08-26,COMPLETE,South,WH_2,167.65,0.0,0.0,13.41,181.06,Credit Card,,,
ORD_0081452,CUST_22933,2023-08-29,COMPLETE,South,WH_1,108.43,0.0,0.0,8.67,117.1,Apple Pay,,,
ORD_0081453,CUST_22933,2023-12-15,COMPLETE,South,WH_2,327.18,0.65,0.0,26.12,352.65,Apple Pay,PRM05,,
ORD_0081454,CUST_22933,2024-01-05,COMPLETE,South,WH_1,436.72,0.0,0.0,34.94,471.66,Credit Card,,,
ORD_0081455,CUST_22933,2024-01-08,COMPLETE,South,WH_2,436.8,0.0,0.0,34.94,471.74,Credit Card,,,
ORD_0081456,CUST_22934,2023-11-27,COMPLETE,South,WH_2,59.54,0.18,6.99,4.75,71.1,Credit Card,PRM04,,
ORD_0081457,CUST_22934,2024-01-17,COMPLETE,South,WH_2,59.7,0.0,6.99,4.78,71.47,PayPal,,,
ORD_0081458,CUST_22934,2024-02-15,COMPLETE,South,WH_2,88.6,0.0,0.0,7.09,95.69,Credit Card,,,
ORD_0081459,CUST_22934,2024-06-07,COMPLETE,South,WH_2,22.46,0.0,6.99,1.8,31.25,Apple Pay,,,
ORD_0081460,CUST_22937,2024-06-12,COMPLETE,North,WH_5,198.83,0.0,0.0,15.91,214.74,PayPal,,,
ORD_0081461,CUST_22937,2024-08-24,COMPLETE,North,WH_3,42.54,0.06,6.99,3.4,52.87,Credit Card,PRM09,,
ORD_0081462,CUST_22937,2024-10-04,COMPLETE,North,WH_1,204.86,0.0,0.0,16.39,221.25,Credit Card,,,
ORD_0081463,CUST_22938,2023-09-19,PENDING_PAYMENT,East,WH_3,261.05,0.0,0.0,20.88,281.93,Credit Card,,,
ORD_0081464,CUST_22938,2023-10-22,COMPLETE,East,WH_3,121.75,0.0,0.0,9.74,131.49,Credit Card,,,
ORD_0081465,CUST_22938,2023-12-23,COMPLETE,East,WH_3,151.09,0.3,0.0,12.06,162.85,Credit Card,PRM05,,
ORD_0081466,CUST_22938,2024-02-06,CLOSED,East,WH_3,109.37,0.16,0.0,8.74,117.95,Apple Pay,PRM06,,
ORD_0081467,CUST_22938,2024-02-15,COMPLETE,East,WH_4,328.26,0.0,0.0,26.26,354.52,Credit Card,,,
ORD_0081468,CUST_22938,2024-02-29,COMPLETE,East,WH_3,158.15,0.0,0.0,12.65,170.8,Klarna,,,
ORD_0081469,CUST_22938,2024-04-16,ON_HOLD,East,WH_3,259.0,0.0,0.0,20.72,279.72,Credit Card,,,
ORD_0081470,CUST_22938,2024-04-20,COMPLETE,East,WH_3,118.67,0.0,0.0,9.49,128.16,Credit Card,,,
ORD_0081471,CUST_22938,2024-04-30,PENDING_PAYMENT,East,WH_4,88.96,0.0,0.0,7.12,96.08,Credit Card,,,
ORD_0081472,CUST_22938,2024-05-03,COMPLETE,East,WH_3,329.64,0.0,0.0,26.37,356.01,Credit Card,,,
ORD_0081473,CUST_22938,2024-09-01,COMPLETE,East,WH_3,19.83,0.0,6.99,1.59,28.41,Credit Card,,,
ORD_0081474,CUST_22938,2024-09-06,COMPLETE,East,WH_3,50.12,0.0,6.99,4.01,61.12,Credit Card,,,
ORD_0081475,CUST_22938,2024-09-26,COMPLETE,East,WH_3,110.55,0.0,0.0,8.84,119.39,Credit Card,,,
ORD_0081476,CUST_22939,2023-11-22,COMPLETE,North,WH_3,217.86,0.66,0.0,17.38,234.58,Credit Card,PRM04,,
ORD_0081477,CUST_22939,2024-04-30,CLOSED,North,WH_5,439.44,0.0,0.0,35.16,474.6,Credit Card,,,
ORD_0081478,CUST_22939,2024-09-29,COMPLETE,North,WH_2,184.05,0.0,0.0,14.72,198.77,Credit Card,,,
ORD_0081479,CUST_22939,2024-11-06,COMPLETE,North,WH_1,221.96,0.0,0.0,17.76,239.72,PayPal,,,
ORD_0081480,CUST_22940,2024-11-20,COMPLETE,North,WH_1,77.27,0.23,0.0,6.16,83.2,Debit Card,PRM10,,
ORD_0081481,CUST_22941,2024-08-18,COMPLETE,South,WH_2,26.6,0.0,6.99,2.13,35.72,Apple Pay,,,
ORD_0081482,CUST_22942,2023-11-16,COMPLETE,West,WH_1,61.67,0.0,6.99,4.93,73.59,PayPal,,,
ORD_0081483,CUST_22942,2023-12-29,COMPLETE,West,WH_4,327.42,0.66,0.0,26.14,352.9,PayPal,PRM05,,
ORD_0081484,CUST_22942,2024-02-03,COMPLETE,West,WH_2,44.27,0.0,6.99,3.54,54.8,Debit Card,,,
ORD_0081485,CUST_22942,2024-05-06,COMPLETE,West,WH_4,60.05,0.0,6.99,4.8,71.84,PayPal,,,
ORD_0081486,CUST_22943,2023-06-12,COMPLETE,North,WH_1,131.06,0.0,0.0,10.48,141.54,Debit Card,,,
ORD_0081487,CUST_22943,2023-09-20,COMPLETE,North,WH_5,258.89,0.0,0.0,20.71,279.6,Apple Pay,,,
ORD_0081488,CUST_22943,2023-09-23,COMPLETE,North,WH_2,147.57,0.0,0.0,11.81,159.38,Credit Card,,,
ORD_0081489,CUST_22943,2023-10-31,COMPLETE,North,WH_1,44.05,0.0,6.99,3.52,54.56,Apple Pay,,,
ORD_0081490,CUST_22943,2023-12-30,CLOSED,North,WH_1,126.0,0.0,0.0,10.08,136.08,Credit Card,,,
ORD_0081491,CUST_22943,2024-04-20,COMPLETE,North,WH_1,237.09,0.0,0.0,18.97,256.06,Credit Card,,,
ORD_0081492,CUST_22943,2024-05-19,COMPLETE,North,WH_1,109.98,0.0,0.0,8.8,118.78,Credit Card,,,
ORD_0081493,CUST_22943,2024-05-22,COMPLETE,North,WH_3,158.87,0.0,0.0,12.71,171.58,Credit Card,,,
ORD_0081494,CUST_22943,2024-09-22,COMPLETE,North,WH_3,44.83,0.0,6.99,3.59,55.41,Credit Card,,,
ORD_0081495,CUST_22944,2024-10-21,ON_HOLD,North,WH_1,110.88,0.0,0.0,8.87,119.75,Debit Card,,,
ORD_0081496,CUST_22945,2024-05-12,COMPLETE,South,WH_2,42.3,0.0,6.99,3.38,52.67,Credit Card,,,
ORD_0081497,CUST_22947,2023-12-19,CANCELED,South,WH_2,109.08,0.0,0.0,8.73,117.81,Credit Card,,2023-12-19,Found cheaper elsewhere
ORD_0081498,CUST_22947,2024-02-09,CLOSED,South,WH_3,48.61,0.0,6.99,3.89,59.49,PayPal,,,
ORD_0081499,CUST_22947,2024-03-14,COMPLETE,South,WH_2,134.03,0.0,0.0,10.72,144.75,PayPal,,,
ORD_0081500,CUST_22947,2024-12-03,COMPLETE,South,WH_2,50.74,0.0,6.99,4.06,61.79,Debit Card,,,
ORD_0081501,CUST_22948,2023-12-01,CANCELED,South,WH_2,108.98,0.0,0.0,8.72,117.7,Apple Pay,,2023-12-02,Ordered by mistake
ORD_0081502,CUST_22948,2024-01-15,COMPLETE,South,WH_2,327.72,0.0,0.0,26.22,353.94,Apple Pay,,,
ORD_0081503,CUST_22948,2024-02-05,COMPLETE,South,WH_5,109.37,0.0,0.0,8.75,118.12,Credit Card,,,
ORD_0081504,CUST_22948,2024-07-02,COMPLETE,South,WH_2,110.23,0.0,0.0,8.82,119.05,Credit Card,,,
ORD_0081505,CUST_22948,2024-07-19,COMPLETE,South,WH_2,270.65,0.0,0.0,21.65,292.3,Credit Card,,,
ORD_0081506,CUST_22948,2024-10-29,COMPLETE,South,WH_2,174.22,0.0,0.0,13.94,188.16,Debit Card,,,
ORD_0081507,CUST_22948,2024-11-13,COMPLETE,South,WH_2,119.39,0.0,0.0,9.55,128.94,Credit Card,,,
ORD_0081508,CUST_22949,2023-11-11,COMPLETE,West,WH_4,33.52,0.0,6.99,2.68,43.19,Debit Card,,,
ORD_0081509,CUST_22949,2023-12-08,COMPLETE,West,WH_2,64.17,0.0,6.99,5.13,76.29,Debit Card,,,
ORD_0081510,CUST_22949,2024-02-17,COMPLETE,West,WH_1,328.32,0.0,0.0,26.27,354.59,Credit Card,,,
ORD_0081511,CUST_22949,2024-08-03,COMPLETE,West,WH_4,110.42,0.28,0.0,8.81,118.95,Debit Card,PRM08,,
ORD_0081512,CUST_22950,2024-02-16,PAYMENT_REVIEW,South,WH_3,109.43,0.0,0.0,8.75,118.18,Credit Card,,,
