date,product_id,warehouse_id,supplier_id,region,units_sold,inventory_level,supplier_lead_time_days,reorder_point,safety_stock,order_quantity,unit_cost,unit_price,promotion_flag,stockout_flag,lost_sales_qty,demand_forecast,days_of_cover
2024-08-25,PRD_0015,WH_4,SUP_007,West,3,110,7,59,18,0,36.49,58.48,1,0,0,3.0,44.4
2024-08-25,PRD_0015,WH_5,SUP_007,North,5,15,18,37,11,0,36.49,58.48,1,0,0,1.86,9.4
2024-08-25,PRD_0016,WH_1,SUP_004,North,0,77,7,20,3,0,17.25,24.87,1,0,0,0.43,175.3
2024-08-25,PRD_0016,WH_2,SUP_004,South,0,380,7,20,2,0,17.25,24.87,1,0,0,0.71,1129.2
2024-08-25,PRD_0016,WH_3,SUP_004,East,0,167,7,20,2,0,17.25,24.87,1,0,0,0.14,581.3
2024-08-25,PRD_0016,WH_4,SUP_004,West,0,474,7,20,2,0,17.25,24.87,1,0,0,0.29,1786.1
2024-08-25,PRD_0016,WH_5,SUP_004,North,0,489,7,20,1,0,17.25,24.87,1,0,0,0.14,2814.6
2024-08-25,PRD_0017,WH_1,SUP_005,North,0,63,20,20,3,0,18.77,35.67,1,0,0,0.14,157.2
2024-08-25,PRD_0017,WH_2,SUP_005,South,3,533,20,20,2,0,18.77,35.67,1,0,0,0.29,1948.1
2024-08-25,PRD_0017,WH_3,SUP_005,East,0,160,20,20,2,0,18.77,35.67,1,0,0,0.14,531.6
2024-08-25,PRD_0017,WH_4,SUP_005,West,0,323,20,20,2,0,18.77,35.67,1,0,0,0.14,1485.0
2024-08-25,PRD_0017,WH_5,SUP_005,North,0,449,20,20,1,0,18.77,35.67,1,0,0,0.0,3011.2
2024-08-25,PRD_0018,WH_1,SUP_006,North,7,68,20,41,15,0,24.44,47.56,1,0,0,4.29,35.3
2024-08-25,PRD_0018,WH_2,SUP_006,South,2,118,13,32,12,0,24.44,47.56,1,0,0,1.29,72.5
2024-08-25,PRD_0018,WH_3,SUP_006,East,0,102,11,31,11,0,24.44,47.56,1,0,0,0.86,66.7
2024-08-25,PRD_0018,WH_4,SUP_006,West,3,13,14,26,10,0,24.44,47.56,1,0,0,1.14,9.7
2024-08-25,PRD_0018,WH_5,SUP_006,North,1,83,15,20,6,0,24.44,47.56,1,0,0,0.71,99.6
2024-08-25,PRD_0019,WH_1,SUP_002,North,0,76,20,20,5,0,23.71,32.95,1,0,0,0.57,120.3
2024-08-25,PRD_0019,WH_2,SUP_002,South,0,88,25,20,4,0,23.71,32.95,1,0,0,1.14,150.3
2024-08-25,PRD_0019,WH_3,SUP_002,East,3,151,12,20,4,0,23.71,32.95,1,0,0,0.71,278.0
2024-08-25,PRD_0019,WH_4,SUP_002,West,0,393,25,20,3,0,23.71,32.95,1,0,0,0.43,832.7
2024-08-25,PRD_0019,WH_5,SUP_002,North,2,180,25,20,2,0,23.71,32.95,1,0,0,0.14,654.6
2024-08-25,PRD_0020,WH_1,SUP_001,North,1,195,5,20,6,0,31.44,47.54,1,0,0,0.71,223.1
2024-08-25,PRD_0020,WH_2,SUP_001,South,1,161,5,20,4,0,31.44,47.54,1,0,0,1.71,262.1
2024-08-25,PRD_0020,WH_3,SUP_001,East,1,312,5,20,4,0,31.44,47.54,1,0,0,0.71,593.9
2024-08-25,PRD_0020,WH_4,SUP_001,West,1,156,5,20,3,0,31.44,47.54,1,0,0,0.14,321.2
2024-08-25,PRD_0020,WH_5,SUP_001,North,1,486,5,20,2,0,31.44,47.54,1,0,0,0.57,1480.3
2024-08-25,PRD_0021,WH_1,SUP_002,North,6,65,17,126,34,0,31.59,43.33,1,0,0,7.43,15.0
2024-08-25,PRD_0021,WH_2,SUP_002,South,3,54,26,97,26,0,31.59,43.33,1,0,0,5.71,17.5
2024-08-25,PRD_0021,WH_3,SUP_002,East,0,0,39,87,23,0,31.59,43.33,1,1,10,0.0,0.0
2024-08-25,PRD_0021,WH_4,SUP_002,West,2,116,29,79,21,0,31.59,43.33,1,0,0,2.57,42.6
2024-08-25,PRD_0021,WH_5,SUP_002,North,0,187,19,54,14,0,31.59,43.33,1,0,0,2.0,93.6
2024-08-25,PRD_0022,WH_1,SUP_001,North,0,28,5,20,10,0,26.9,48.86,1,0,0,3.0,20.5
2024-08-25,PRD_0022,WH_2,SUP_001,South,1,53,5,20,7,0,26.9,48.86,1,0,0,1.29,50.4
2024-08-25,PRD_0022,WH_3,SUP_001,East,4,40,5,20,7,0,26.9,48.86,1,0,0,2.14,39.5
2024-08-25,PRD_0022,WH_4,SUP_001,West,1,79,5,20,6,0,26.9,48.86,1,0,0,1.57,91.5
2024-08-25,PRD_0022,WH_5,SUP_001,North,0,52,4,20,4,0,26.9,48.86,1,0,0,0.71,90.9
2024-08-25,PRD_0023,WH_1,SUP_007,North,0,121,22,20,4,0,17.01,28.32,1,0,0,0.0,218.4
2024-08-25,PRD_0023,WH_2,SUP_007,South,0,308,22,20,3,0,17.01,28.32,1,0,0,0.0,712.5
2024-08-25,PRD_0023,WH_3,SUP_007,East,0,276,22,20,3,0,17.01,28.32,1,0,0,0.0,677.0
2024-08-25,PRD_0023,WH_4,SUP_007,West,0,302,22,20,3,0,17.01,28.32,1,0,0,0.0,823.7
2024-08-25,PRD_0023,WH_5,SUP_007,North,0,495,22,20,2,0,17.01,28.32,1,0,0,0.0,2116.1
2024-08-25,PRD_0024,WH_1,SUP_008,North,0,298,14,20,3,0,11.31,21.22,1,0,0,0.43,626.0
2024-08-25,PRD_0024,WH_2,SUP_008,South,0,431,14,20,3,0,11.31,21.22,1,0,0,0.29,1117.2
2024-08-25,PRD_0024,WH_3,SUP_008,East,1,96,14,20,2,0,11.31,21.22,1,0,0,0.14,299.9
2024-08-25,PRD_0024,WH_4,SUP_008,West,0,84,14,20,2,0,11.31,21.22,1,0,0,0.71,242.7
2024-08-25,PRD_0024,WH_5,SUP_008,North,0,128,14,20,1,0,11.31,21.22,1,0,0,0.43,599.8
2024-08-25,PRD_0025,WH_1,SUP_008,North,0,239,14,20,1,0,34.67,70.75,1,0,0,0.0,1632.8
2024-08-25,PRD_0025,WH_2,SUP_008,South,0,611,14,20,1,0,34.67,70.75,1,0,0,0.0,7089.5
2024-08-25,PRD_0025,WH_3,SUP_008,East,0,232,14,20,1,0,34.67,70.75,1,0,0,0.0,2174.3
2024-08-25,PRD_0025,WH_4,SUP_008,West,0,300,14,20,1,0,34.67,70.75,1,0,0,0.0,4137.7
2024-08-25,PRD_0025,WH_5,SUP_008,North,0,649,14,20,0,0,34.67,70.75,1,0,0,0.0,13178.3
2024-08-25,PRD_0026,WH_1,SUP_002,North,0,526,25,20,2,0,6.68,12.54,1,0,0,0.14,1739.8
2024-08-25,PRD_0026,WH_2,SUP_002,South,1,473,25,20,2,0,6.68,12.54,1,0,0,0.14,2147.6
2024-08-25,PRD_0026,WH_3,SUP_002,East,1,230,25,20,1,0,6.68,12.54,1,0,0,0.29,1143.7
2024-08-25,PRD_0026,WH_4,SUP_002,West,0,144,25,20,1,0,6.68,12.54,1,0,0,0.29,706.5
2024-08-25,PRD_0026,WH_5,SUP_002,North,0,549,25,20,1,0,6.68,12.54,1,0,0,0.14,4362.2
2024-08-25,PRD_0027,WH_1,SUP_006,North,2,354,18,20,3,0,19.27,43.46,1,0,0,1.14,803.6
2024-08-25,PRD_0027,WH_2,SUP_006,South,0,168,18,20,2,0,19.27,43.46,1,0,0,0.71,576.6
2024-08-25,PRD_0027,WH_3,SUP_006,East,1,431,18,20,2,0,19.27,43.46,1,0,0,1.0,1369.8
2024-08-25,PRD_0027,WH_4,SUP_006,West,1,299,18,20,2,0,19.27,43.46,1,0,0,0.86,1249.0
2024-08-25,PRD_0027,WH_5,SUP_006,North,2,351,18,20,1,0,19.27,43.46,1,0,0,0.14,1973.7
2024-08-25,PRD_0028,WH_1,SUP_008,North,5,249,14,24,12,0,12.41,17.28,1,0,0,4.86,192.2
2024-08-25,PRD_0028,WH_2,SUP_008,South,0,0,24,20,10,0,12.41,17.28,1,1,10,6.14,0.0
2024-08-25,PRD_0028,WH_3,SUP_008,East,5,102,14,20,9,0,12.41,17.28,1,0,0,4.43,95.5
2024-08-25,PRD_0028,WH_4,SUP_008,West,3,284,14,20,8,0,12.41,17.28,1,0,0,6.71,276.4
2024-08-25,PRD_0028,WH_5,SUP_008,North,3,399,14,20,5,0,12.41,17.28,1,0,0,3.14,555.6
2024-08-25,PRD_0029,WH_1,SUP_002,North,3,256,25,20,3,0,38.69,84.97,1,0,0,1.86,652.0
2024-08-25,PRD_0029,WH_2,SUP_002,South,0,462,25,20,2,0,38.69,84.97,1,0,0,1.57,1578.1
2024-08-25,PRD_0029,WH_3,SUP_002,East,0,431,25,20,2,0,38.69,84.97,1,0,0,1.29,1552.0
2024-08-25,PRD_0029,WH_4,SUP_002,West,0,554,25,20,2,0,38.69,84.97,1,0,0,1.57,2439.6
2024-08-25,PRD_0029,WH_5,SUP_002,North,0,433,25,20,1,0,38.69,84.97,1,0,0,1.29,3014.5
2024-08-25,PRD_0030,WH_1,SUP_007,North,5,158,22,38,12,0,34.77,59.28,1,0,0,7.43,139.7
2024-08-25,PRD_0030,WH_2,SUP_007,South,11,139,22,28,8,0,34.77,59.28,1,0,0,5.57,141.9
2024-08-25,PRD_0030,WH_3,SUP_007,East,6,146,22,26,8,0,34.77,59.28,1,0,0,6.71,176.1
2024-08-25,PRD_0030,WH_4,SUP_007,West,7,304,22,24,7,0,34.77,59.28,1,0,0,5.57,364.3
2024-08-25,PRD_0030,WH_5,SUP_007,North,0,509,22,20,4,0,34.77,59.28,1,0,0,2.14,805.4
2024-08-25,PRD_0031,WH_1,SUP_001,North,0,561,5,20,2,0,47.16,74.46,1,0,0,1.86,2204.8
2024-08-25,PRD_0031,WH_2,SUP_001,South,1,627,5,20,1,0,47.16,74.46,1,0,0,0.43,2976.2
2024-08-25,PRD_0031,WH_3,SUP_001,East,0,511,5,20,1,0,47.16,74.46,1,0,0,1.14,3061.8
2024-08-25,PRD_0031,WH_4,SUP_001,West,4,573,5,20,1,0,47.16,74.46,1,0,0,1.29,3298.1
2024-08-25,PRD_0031,WH_5,SUP_001,North,1,545,5,20,1,0,47.16,74.46,1,0,0,1.0,4579.3
2024-08-25,PRD_0032,WH_1,SUP_002,North,0,499,25,20,0,0,31.97,69.72,1,0,0,0.0,0.0
2024-08-25,PRD_0032,WH_2,SUP_002,South,0,464,25,20,0,0,31.97,69.72,1,0,0,0.0,0.0
2024-08-25,PRD_0032,WH_3,SUP_002,East,0,576,25,20,0,0,31.97,69.72,1,0,0,0.0,0.0
2024-08-25,PRD_0032,WH_4,SUP_002,West,0,570,25,20,0,0,31.97,69.72,1,0,0,0.0,0.0
2024-08-25,PRD_0032,WH_5,SUP_002,North,0,255,25,20,0,0,31.97,69.72,1,0,0,0.0,0.0
2024-08-25,PRD_0033,WH_1,SUP_008,North,5,255,14,20,3,0,27.53,40.93,1,0,0,0.29,658.7
2024-08-25,PRD_0033,WH_2,SUP_008,South,1,337,14,20,2,0,27.53,40.93,1,0,0,0.57,1071.1
2024-08-25,PRD_0033,WH_3,SUP_008,East,0,282,14,20,2,0,27.53,40.93,1,0,0,0.43,1219.8
2024-08-25,PRD_0033,WH_4,SUP_008,West,4,491,14,20,2,0,27.53,40.93,1,0,0,0.14,2062.8
2024-08-25,PRD_0033,WH_5,SUP_008,North,0,400,14,20,1,0,27.53,40.93,1,0,0,0.0,2520.7
2024-08-25,PRD_0034,WH_1,SUP_006,North,0,373,18,20,3,0,10.48,19.19,1,0,0,0.0,943.5
2024-08-25,PRD_0034,WH_2,SUP_006,South,0,640,18,20,2,0,10.48,19.19,1,0,0,0.0,2079.3
2024-08-25,PRD_0034,WH_3,SUP_006,East,0,306,18,20,2,0,10.48,19.19,1,0,0,0.0,1177.3
2024-08-25,PRD_0034,WH_4,SUP_006,West,0,563,18,20,2,0,10.48,19.19,1,0,0,0.0,2177.5
2024-08-25,PRD_0034,WH_5,SUP_006,North,0,507,18,20,1,0,10.48,19.19,1,0,0,0.0,3860.6
2024-08-25,PRD_0035,WH_1,SUP_001,North,0,635,5,20,1,0,41.19,83.6,1,0,0,0.0,6107.7
2024-08-25,PRD_0035,WH_2,SUP_001,South,0,251,5,20,1,0,41.19,83.6,1,0,0,0.0,2822.8
2024-08-25,PRD_0035,WH_3,SUP_001,East,0,688,5,20,0,0,41.19,83.6,1,0,0,0.0,13592.6
2024-08-25,PRD_0035,WH_4,SUP_001,West,0,554,5,20,0,0,41.19,83.6,1,0,0,0.0,11249.3
2024-08-25,PRD_0035,WH_5,SUP_001,North,0,578,5,20,0,0,41.19,83.6,1,0,0,0.0,15089.9
2024-08-25,PRD_0036,WH_1,SUP_008,North,0,363,14,20,2,0,22.89,37.45,1,0,0,0.0,1294.4
2024-08-25,PRD_0036,WH_2,SUP_008,South,0,479,14,20,1,0,22.89,37.45,1,0,0,0.0,2273.7
2024-08-25,PRD_0036,WH_3,SUP_008,East,0,561,14,20,1,0,22.89,37.45,1,0,0,0.0,3037.7
2024-08-25,PRD_0036,WH_4,SUP_008,West,0,690,14,20,1,0,22.89,37.45,1,0,0,0.0,3681.7
2024-08-25,PRD_0036,WH_5,SUP_008,North,0,483,14,20,1,0,22.89,37.45,1,0,0,0.0,3427.9
2024-08-25,PRD_0037,WH_1,SUP_004,North,0,692,7,20,0,0,17.89,39.87,1,0,0,0.0,13671.7
2024-08-25,PRD_0037,WH_2,SUP_004,South,0,489,7,20,0,0,17.89,39.87,1,0,0,0.0,10513.5
2024-08-25,PRD_0037,WH_3,SUP_004,East,0,538,7,20,0,0,17.89,39.87,1,0,0,0.0,10629.1
2024-08-25,PRD_0037,WH_4,SUP_004,West,0,443,7,20,0,0,17.89,39.87,1,0,0,0.0,10794.4
2024-08-25,PRD_0037,WH_5,SUP_004,North,0,689,7,20,0,0,17.89,39.87,1,0,0,0.0,25183.0
2024-08-25,PRD_0038,WH_1,SUP_001,North,0,285,5,20,0,0,11.32,19.79,1,0,0,0.0,5952.4
2024-08-25,PRD_0038,WH_2,SUP_001,South,0,357,5,20,0,0,11.32,19.79,1,0,0,0.0,7675.5
2024-08-25,PRD_0038,WH_3,SUP_001,East,0,320,5,20,0,0,11.32,19.79,1,0,0,0.0,8996.9
2024-08-25,PRD_0038,WH_4,SUP_001,West,0,298,5,20,0,0,11.32,19.79,1,0,0,0.0,9901.7
2024-08-25,PRD_0038,WH_5,SUP_001,North,0,387,5,20,0,0,11.32,19.79,1,0,0,0.0,25717.9
2024-08-25,PRD_0039,WH_1,SUP_006,North,0,539,18,20,6,0,41.2,73.91,1,0,0,0.0,731.0
2024-08-25,PRD_0039,WH_2,SUP_006,South,0,575,18,20,5,0,41.2,73.91,1,0,0,0.0,856.1
2024-08-25,PRD_0039,WH_3,SUP_006,East,0,387,18,20,5,0,41.2,73.91,1,0,0,0.0,731.0
2024-08-25,PRD_0039,WH_4,SUP_006,West,0,287,18,20,4,0,41.2,73.91,1,0,0,0.0,711.2
2024-08-25,PRD_0039,WH_5,SUP_006,North,0,392,18,20,3,0,41.2,73.91,1,0,0,0.0,1085.4
2024-08-25,PRD_0040,WH_1,SUP_007,North,0,670,22,20,0,0,40.86,64.19,1,0,0,0.0,37674.6
2024-08-25,PRD_0040,WH_2,SUP_007,South,0,320,22,20,0,0,40.86,64.19,1,0,0,0.0,23392.0
2024-08-25,PRD_0040,WH_3,SUP_007,East,0,441,22,20,0,0,40.86,64.19,1,0,0,0.0,23026.5
2024-08-25,PRD_0040,WH_4,SUP_007,West,0,618,22,20,0,0,40.86,64.19,1,0,0,0.0,32268.4
2024-08-25,PRD_0040,WH_5,SUP_007,North,0,360,22,20,0,0,40.86,64.19,1,0,0,0.0,52632.0
2024-08-26,PRD_0001,WH_1,SUP_006,North,16,524,36,470,174,0,48.68,107.02,1,0,0,12.57,29.2
2024-08-26,PRD_0001,WH_2,SUP_006,South,11,175,16,374,138,0,48.68,107.02,1,0,0,16.86,11.0
2024-08-26,PRD_0001,WH_3,SUP_006,East,10,312,17,336,125,0,48.68,107.02,1,0,0,21.57,20.9
2024-08-26,PRD_0001,WH_4,SUP_006,West,16,237,29,297,110,0,48.68,107.02,1,0,0,17.14,20.0
2024-08-26,PRD_0001,WH_5,SUP_006,North,11,109,12,192,71,0,48.68,107.02,1,0,0,9.0,12.6
2024-08-26,PRD_0002,WH_1,SUP_001,North,0,211,5,20,3,0,11.94,23.87,1,0,0,0.57,550.9
2024-08-26,PRD_0002,WH_2,SUP_001,South,1,145,5,20,2,0,11.94,23.87,1,0,0,0.29,484.0
2024-08-26,PRD_0002,WH_3,SUP_001,East,0,439,5,20,2,0,11.94,23.87,1,0,0,0.0,1492.6
2024-08-26,PRD_0002,WH_4,SUP_001,West,1,465,5,20,2,0,11.94,23.87,1,0,0,0.43,1953.5
2024-08-26,PRD_0002,WH_5,SUP_001,North,0,213,5,20,1,0,11.94,23.87,1,0,0,0.0,1188.6
2024-08-26,PRD_0003,WH_1,SUP_007,North,0,371,22,20,3,0,21.67,38.92,1,0,0,0.57,821.8
2024-08-26,PRD_0003,WH_2,SUP_007,South,1,218,22,20,2,0,21.67,38.92,1,0,0,0.0,804.8
2024-08-26,PRD_0003,WH_3,SUP_007,East,0,440,22,20,2,0,21.67,38.92,1,0,0,0.14,1632.7
2024-08-26,PRD_0003,WH_4,SUP_007,West,0,541,22,20,2,0,21.67,38.92,1,0,0,0.14,2354.0
2024-08-26,PRD_0003,WH_5,SUP_007,North,1,408,22,20,1,0,21.67,38.92,1,0,0,0.43,2711.3
2024-08-26,PRD_0004,WH_1,SUP_002,North,0,316,25,20,3,0,35.14,62.03,1,0,0,0.43,833.9
2024-08-26,PRD_0004,WH_2,SUP_002,South,0,319,25,20,2,0,35.14,62.03,1,0,0,0.43,1055.2
2024-08-26,PRD_0004,WH_3,SUP_002,East,0,184,25,20,2,0,35.14,62.03,1,0,0,0.29,649.8
2024-08-26,PRD_0004,WH_4,SUP_002,West,0,299,25,20,2,0,35.14,62.03,1,0,0,0.0,1301.0
2024-08-26,PRD_0004,WH_5,SUP_002,North,0,367,25,20,1,0,35.14,62.03,1,0,0,0.29,2112.4
2024-08-26,PRD_0005,WH_1,SUP_008,North,0,424,14,20,1,0,42.45,89.76,1,0,0,0.0,2649.1
2024-08-26,PRD_0005,WH_2,SUP_008,South,0,391,14,20,1,0,42.45,89.76,1,0,0,0.0,2748.3
2024-08-26,PRD_0005,WH_3,SUP_008,East,0,239,14,20,1,0,42.45,89.76,1,0,0,0.0,1801.1
2024-08-26,PRD_0005,WH_4,SUP_008,West,0,261,14,20,1,0,42.45,89.76,1,0,0,0.0,3289.5
2024-08-26,PRD_0005,WH_5,SUP_008,North,0,233,14,20,0,0,42.45,89.76,1,0,0,0.0,3702.7
2024-08-26,PRD_0006,WH_1,SUP_002,North,0,152,42,21,6,0,5.33,11.18,1,0,0,0.71,196.7
2024-08-26,PRD_0006,WH_2,SUP_002,South,1,146,25,20,4,0,5.33,11.18,1,0,0,0.57,249.9
2024-08-26,PRD_0006,WH_3,SUP_002,East,0,22,25,20,4,0,5.33,11.18,1,0,0,1.29,42.3
2024-08-26,PRD_0006,WH_4,SUP_002,West,0,83,25,20,3,0,5.33,11.18,1,0,0,0.57,181.1
2024-08-26,PRD_0006,WH_5,SUP_002,North,3,325,25,20,2,0,5.33,11.18,1,0,0,0.29,1158.9
2024-08-26,PRD_0007,WH_1,SUP_001,North,12,41,6,20,26,53,25.65,48.49,1,0,0,3.71,12.3
2024-08-26,PRD_0007,WH_2,SUP_001,South,6,23,4,20,20,0,25.65,48.49,1,0,0,5.0,9.3
2024-08-26,PRD_0007,WH_3,SUP_001,East,5,32,4,20,18,0,25.65,48.49,1,0,0,3.14,13.5
2024-08-26,PRD_0007,WH_4,SUP_001,West,5,52,4,20,17,0,25.65,48.49,1,0,0,1.71,22.1
2024-08-26,PRD_0007,WH_5,SUP_001,North,1,43,6,20,11,0,25.65,48.49,1,0,0,3.0,28.8
2024-08-26,PRD_0008,WH_1,SUP_004,North,0,319,7,20,2,0,30.44,63.22,1,0,0,0.43,1457.4
2024-08-26,PRD_0008,WH_2,SUP_004,South,0,518,7,20,2,0,30.44,63.22,1,0,0,0.29,2396.6
2024-08-26,PRD_0008,WH_3,SUP_004,East,0,258,7,20,1,0,30.44,63.22,1,0,0,0.29,1376.6
2024-08-26,PRD_0008,WH_4,SUP_004,West,0,188,7,20,1,0,30.44,63.22,1,0,0,0.14,1402.3
2024-08-26,PRD_0008,WH_5,SUP_004,North,1,228,7,20,1,0,30.44,63.22,1,0,0,0.14,2381.0
2024-08-26,PRD_0009,WH_1,SUP_003,North,1,12,12,20,9,0,18.68,25.76,1,0,0,0.86,9.5
2024-08-26,PRD_0009,WH_2,SUP_003,South,3,68,9,20,8,0,18.68,25.76,1,0,0,1.86,63.4
2024-08-26,PRD_0009,WH_3,SUP_003,East,0,56,7,20,7,0,18.68,25.76,1,0,0,1.14,58.2
2024-08-26,PRD_0009,WH_4,SUP_003,West,3,1,15,20,6,0,18.68,25.76,1,0,0,1.71,1.1
2024-08-26,PRD_0009,WH_5,SUP_003,North,3,339,10,20,4,0,18.68,25.76,1,0,0,1.0,539.9
2024-08-26,PRD_0010,WH_1,SUP_007,North,1,74,22,20,3,0,15.53,21.83,1,0,0,0.57,164.4
2024-08-26,PRD_0010,WH_2,SUP_007,South,0,329,22,20,2,0,15.53,21.83,1,0,0,0.29,1023.4
2024-08-26,PRD_0010,WH_3,SUP_007,East,0,369,22,20,2,0,15.53,21.83,1,0,0,0.57,1198.8
2024-08-26,PRD_0010,WH_4,SUP_007,West,0,90,22,20,2,0,15.53,21.83,1,0,0,0.57,303.2
2024-08-26,PRD_0010,WH_5,SUP_007,North,0,272,22,20,1,0,15.53,21.83,1,0,0,0.29,1483.8
2024-08-26,PRD_0011,WH_1,SUP_008,North,2,85,14,20,5,0,30.07,62.99,1,0,0,1.29,129.7
2024-08-26,PRD_0011,WH_2,SUP_008,South,2,387,14,20,4,0,30.07,62.99,1,0,0,0.86,714.4
2024-08-26,PRD_0011,WH_3,SUP_008,East,0,52,14,20,3,0,30.07,62.99,1,0,0,0.86,105.0
2024-08-26,PRD_0011,WH_4,SUP_008,West,0,347,14,20,3,0,30.07,62.99,1,0,0,0.43,768.7
2024-08-26,PRD_0011,WH_5,SUP_008,North,0,129,14,20,2,0,30.07,62.99,1,0,0,0.0,493.7
2024-08-26,PRD_0012,WH_1,SUP_002,North,1,24,24,26,7,0,6.02,8.64,1,0,0,1.0,24.3
2024-08-26,PRD_0012,WH_2,SUP_002,South,4,186,24,20,5,0,6.02,8.64,1,0,0,1.43,245.0
2024-08-26,PRD_0012,WH_3,SUP_002,East,1,237,25,20,5,0,6.02,8.64,1,0,0,0.43,333.2
2024-08-26,PRD_0012,WH_4,SUP_002,West,0,190,12,20,4,0,6.02,8.64,1,0,0,0.43,325.3
2024-08-26,PRD_0012,WH_5,SUP_002,North,1,244,25,20,3,0,6.02,8.64,1,0,0,0.14,584.8
2024-08-26,PRD_0013,WH_1,SUP_004,North,23,53,5,86,82,0,27.55,41.18,1,0,0,13.29,4.9
2024-08-26,PRD_0013,WH_2,SUP_004,South,15,5,9,67,64,0,27.55,41.18,1,0,0,13.0,0.6
2024-08-26,PRD_0013,WH_3,SUP_004,East,7,105,9,60,58,0,27.55,41.18,1,0,0,5.29,14.2
2024-08-26,PRD_0013,WH_4,SUP_004,West,11,82,4,55,52,0,27.55,41.18,1,0,0,13.14,13.0
2024-08-26,PRD_0013,WH_5,SUP_004,North,6,66,10,35,33,0,27.55,41.18,1,0,0,1.14,15.3
2024-08-26,PRD_0014,WH_1,SUP_003,North,0,189,10,20,1,0,33.36,56.5,1,0,0,0.0,1161.0
2024-08-26,PRD_0014,WH_2,SUP_003,South,0,434,10,20,1,0,33.36,56.5,1,0,0,0.0,2858.1
2024-08-26,PRD_0014,WH_3,SUP_003,East,0,581,10,20,1,0,33.36,56.5,1,0,0,0.0,3896.4
2024-08-26,PRD_0014,WH_4,SUP_003,West,0,237,10,20,1,0,33.36,56.5,1,0,0,0.0,2310.0
2024-08-26,PRD_0014,WH_5,SUP_003,North,0,471,10,20,0,0,33.36,56.5,1,0,0,0.0,7651.1
2024-08-26,PRD_0015,WH_1,SUP_007,North,14,141,25,95,29,0,36.49,58.48,1,0,0,3.57,40.6
2024-08-26,PRD_0015,WH_2,SUP_007,South,3,129,30,74,22,0,36.49,58.48,1,0,0,3.43,47.3
2024-08-26,PRD_0015,WH_3,SUP_007,East,0,46,48,69,21,0,36.49,58.48,1,0,0,3.43,18.0
2024-08-26,PRD_0015,WH_4,SUP_007,West,4,106,7,59,18,0,36.49,58.48,1,0,0,2.86,42.7
2024-08-26,PRD_0015,WH_5,SUP_007,North,1,14,18,37,11,0,36.49,58.48,1,0,0,2.43,8.7
2024-08-26,PRD_0016,WH_1,SUP_004,North,1,76,7,20,3,0,17.25,24.87,1,0,0,0.29,173.1
2024-08-26,PRD_0016,WH_2,SUP_004,South,1,379,7,20,2,0,17.25,24.87,1,0,0,0.57,1126.2
2024-08-26,PRD_0016,WH_3,SUP_004,East,3,164,7,20,2,0,17.25,24.87,1,0,0,0.14,570.9
2024-08-26,PRD_0016,WH_4,SUP_004,West,0,474,7,20,2,0,17.25,24.87,1,0,0,0.29,1786.1
2024-08-26,PRD_0016,WH_5,SUP_004,North,0,489,7,20,1,0,17.25,24.87,1,0,0,0.14,2814.6
2024-08-26,PRD_0017,WH_1,SUP_005,North,0,63,20,20,3,0,18.77,35.67,1,0,0,0.14,157.2
2024-08-26,PRD_0017,WH_2,SUP_005,South,0,533,20,20,2,0,18.77,35.67,1,0,0,0.71,1948.1
2024-08-26,PRD_0017,WH_3,SUP_005,East,1,159,20,20,2,0,18.77,35.67,1,0,0,0.14,528.3
2024-08-26,PRD_0017,WH_4,SUP_005,West,0,323,20,20,2,0,18.77,35.67,1,0,0,0.14,1485.0
2024-08-26,PRD_0017,WH_5,SUP_005,North,0,449,20,20,1,0,18.77,35.67,1,0,0,0.0,3011.2
2024-08-26,PRD_0018,WH_1,SUP_006,North,4,64,20,41,15,0,24.44,47.56,1,0,0,5.0,33.2
2024-08-26,PRD_0018,WH_2,SUP_006,South,3,115,13,32,12,0,24.44,47.56,1,0,0,1.43,70.7
2024-08-26,PRD_0018,WH_3,SUP_006,East,1,101,11,31,11,0,24.44,47.56,1,0,0,0.86,66.0
2024-08-26,PRD_0018,WH_4,SUP_006,West,0,13,14,26,10,0,24.44,47.56,1,0,0,1.14,9.7
2024-08-26,PRD_0018,WH_5,SUP_006,North,0,83,15,20,6,0,24.44,47.56,1,0,0,0.57,99.6
2024-08-26,PRD_0019,WH_1,SUP_002,North,1,75,20,20,5,0,23.71,32.95,1,0,0,0.43,118.7
2024-08-26,PRD_0019,WH_2,SUP_002,South,0,88,25,20,4,0,23.71,32.95,1,0,0,1.0,150.3
2024-08-26,PRD_0019,WH_3,SUP_002,East,0,151,12,20,4,0,23.71,32.95,1,0,0,1.14,278.0
2024-08-26,PRD_0019,WH_4,SUP_002,West,3,390,25,20,3,0,23.71,32.95,1,0,0,0.43,826.3
2024-08-26,PRD_0019,WH_5,SUP_002,North,0,180,25,20,2,0,23.71,32.95,1,0,0,0.43,654.6
2024-08-26,PRD_0020,WH_1,SUP_001,North,0,195,5,20,6,0,31.44,47.54,1,0,0,0.71,223.1
2024-08-26,PRD_0020,WH_2,SUP_001,South,2,159,5,20,4,0,31.44,47.54,1,0,0,1.71,258.9
2024-08-26,PRD_0020,WH_3,SUP_001,East,0,312,5,20,4,0,31.44,47.54,1,0,0,0.86,593.9
2024-08-26,PRD_0020,WH_4,SUP_001,West,1,155,5,20,3,0,31.44,47.54,1,0,0,0.29,319.2
