return_id,order_id,product_id,customer_id,return_date,quantity,reason,refund_amount,condition,restocked_flag
RET_0021017,ORD_0089858,PRD_0001,CUST_25272,2023-12-02,1,Changed mind,107.02,Restock,1
RET_0021018,ORD_0089865,PRD_0013,CUST_25275,2024-02-09,1,Changed mind,41.18,Restock,1
RET_0021019,ORD_0089868,PRD_0001,CUST_25275,2024-06-28,1,Late delivery,107.02,Restock,1
RET_0021020,ORD_0089870,PRD_0001,CUST_25276,2024-05-26,1,Changed mind,107.02,Restock,1
RET_0021021,ORD_0089871,PRD_0013,CUST_25277,2023-05-08,1,Wrong size / fit,41.18,Restock,1
RET_0021022,ORD_0089874,PRD_0001,CUST_25277,2023-05-30,1,Wrong size / fit,107.02,Resell (open box),1
RET_0021023,ORD_0089875,PRD_0013,CUST_25277,2023-05-18,1,Not as described,41.18,Restock,1
RET_0021024,ORD_0089882,PRD_0024,CUST_25277,2024-03-10,1,Defective / damaged,21.22,Restock,1
RET_0021025,ORD_0089894,PRD_0001,CUST_25280,2024-08-25,1,Wrong size / fit,107.02,Restock,1
RET_0021026,ORD_0089898,PRD_0021,CUST_25282,2023-05-10,1,Not as described,43.33,Restock,1
RET_0021027,ORD_0089903,PRD_0018,CUST_25282,2023-08-09,1,Changed mind,47.56,Resell (open box),1
RET_0021028,ORD_0089908,PRD_0023,CUST_25282,2024-03-10,2,Not as described,56.64,Restock,1
RET_0021029,ORD_0089910,PRD_0013,CUST_25282,2024-05-09,1,Defective / damaged,41.18,Resell (open box),1
RET_0021030,ORD_0089911,PRD_0006,CUST_25282,2024-06-02,1,Wrong size / fit,11.18,Restock,1
RET_0021031,ORD_0089931,PRD_0013,CUST_25286,2023-09-21,1,Wrong size / fit,41.18,Restock,1
RET_0021032,ORD_0089936,PRD_0013,CUST_25288,2023-05-01,3,Not as described,123.54,Restock,1
RET_0021033,ORD_0089937,PRD_0007,CUST_25288,2023-06-27,3,Wrong size / fit,145.47,Restock,1
RET_0021034,ORD_0089939,PRD_0001,CUST_25288,2023-09-01,1,Defective / damaged,107.02,Restock,1
RET_0021035,ORD_0089944,PRD_0007,CUST_25288,2023-10-11,2,Changed mind,96.98,Restock,1
RET_0021036,ORD_0089945,PRD_0001,CUST_25288,2023-12-26,1,Changed mind,107.02,Resell (open box),1
RET_0021037,ORD_0089947,PRD_0013,CUST_25288,2024-02-03,1,Wrong size / fit,41.18,Restock,1
RET_0021038,ORD_0089953,PRD_0013,CUST_25289,2023-03-22,1,Not as described,41.18,Restock,1
RET_0021039,ORD_0089954,PRD_0001,CUST_25289,2023-08-09,1,Wrong size / fit,107.02,Restock,1
RET_0021040,ORD_0089961,PRD_0001,CUST_25291,2023-11-13,1,Not as described,107.02,Resell (open box),1
RET_0021041,ORD_0089969,PRD_0021,CUST_25294,2023-12-26,2,Wrong size / fit,86.66,Restock,1
RET_0021042,ORD_0089971,PRD_0012,CUST_25294,2024-01-27,1,Defective / damaged,8.64,Restock,1
RET_0021043,ORD_0089972,PRD_0021,CUST_25294,2024-03-12,1,Wrong size / fit,43.33,Restock,1
RET_0021044,ORD_0089974,PRD_0009,CUST_25294,2024-07-14,1,Changed mind,25.76,Restock,1
RET_0021045,ORD_0089977,PRD_0001,CUST_25297,2023-10-04,1,Wrong size / fit,107.02,Restock,1
RET_0021046,ORD_0089978,PRD_0029,CUST_25298,2024-11-26,2,Changed mind,169.94,Restock,1
RET_0021047,ORD_0089979,PRD_0013,CUST_25299,2023-11-27,1,Defective / damaged,41.18,Restock,1
RET_0021048,ORD_0089979,PRD_0013,CUST_25299,2023-12-08,1,Wrong size / fit,41.18,Restock,1
RET_0021049,ORD_0089981,PRD_0013,CUST_25299,2024-01-30,1,Defective / damaged,41.18,Restock,1
RET_0021050,ORD_0089982,PRD_0021,CUST_25301,2023-05-03,1,Defective / damaged,43.33,Restock,1
RET_0021051,ORD_0089984,PRD_0002,CUST_25305,2023-06-16,1,Wrong size / fit,23.87,Restock,1
RET_0021052,ORD_0089986,PRD_0001,CUST_25305,2024-01-22,1,Wrong size / fit,107.02,Restock,1
RET_0021053,ORD_0089986,PRD_0013,CUST_25305,2023-12-19,1,Defective / damaged,41.18,Resell (open box),1
RET_0021054,ORD_0089992,PRD_0013,CUST_25307,2023-03-09,1,Not as described,41.18,Restock,1
RET_0021055,ORD_0089998,PRD_0021,CUST_25308,2024-03-12,1,Not as described,43.33,Restock,1
RET_0021056,ORD_0090000,PRD_0001,CUST_25310,2023-04-15,1,Changed mind,107.02,Restock,1
RET_0021057,ORD_0090000,PRD_0013,CUST_25310,2023-03-25,1,Wrong size / fit,41.18,Restock,1
RET_0021058,ORD_0090003,PRD_0009,CUST_25311,2023-12-16,1,Wrong size / fit,25.76,Scrap,1
RET_0021059,ORD_0090005,PRD_0013,CUST_25311,2024-11-11,1,Changed mind,41.18,Restock,1
RET_0021060,ORD_0090010,PRD_0021,CUST_25315,2023-07-19,2,Wrong size / fit,86.66,Restock,1
RET_0021061,ORD_0090016,PRD_0001,CUST_25315,2024-01-07,1,Changed mind,107.02,Scrap,1
RET_0021062,ORD_0090024,PRD_0013,CUST_25315,2024-09-14,1,Wrong size / fit,41.18,Restock,1
RET_0021063,ORD_0090026,PRD_0021,CUST_25315,2024-08-30,1,Defective / damaged,43.33,Restock,1
RET_0021064,ORD_0090032,PRD_0001,CUST_25316,2023-04-16,1,Wrong size / fit,107.02,Restock,1
RET_0021065,ORD_0090036,PRD_0021,CUST_25316,2024-10-02,1,Not as described,43.33,Restock,1
RET_0021066,ORD_0090039,PRD_0010,CUST_25317,2023-12-16,2,Changed mind,43.66,Restock,1
RET_0021067,ORD_0090042,PRD_0021,CUST_25317,2024-09-29,1,Defective / damaged,43.33,Restock,1
RET_0021068,ORD_0090043,PRD_0001,CUST_25318,2023-11-09,1,Not as described,107.02,Restock,1
RET_0021069,ORD_0090047,PRD_0001,CUST_25319,2024-03-30,1,Wrong size / fit,107.02,Restock,1
RET_0021070,ORD_0090053,PRD_0013,CUST_25320,2024-03-15,3,Changed mind,123.54,Restock,1
RET_0021071,ORD_0090054,PRD_0001,CUST_25320,2024-05-03,1,Late delivery,107.02,Restock,1
RET_0021072,ORD_0090065,PRD_0001,CUST_25322,2024-09-10,1,Wrong size / fit,107.02,Restock,1
RET_0021073,ORD_0090066,PRD_0001,CUST_25323,2023-02-22,1,Defective / damaged,107.02,Restock,1
RET_0021074,ORD_0090071,PRD_0021,CUST_25325,2023-12-04,1,Changed mind,43.33,Resell (open box),1
RET_0021075,ORD_0090072,PRD_0013,CUST_25326,2023-10-31,1,Defective / damaged,41.18,Restock,1
RET_0021076,ORD_0090073,PRD_0019,CUST_25326,2024-01-19,1,Wrong size / fit,32.95,Restock,1
RET_0021077,ORD_0090073,PRD_0001,CUST_25326,2023-12-29,1,Wrong size / fit,107.02,Restock,1
RET_0021078,ORD_0090078,PRD_0013,CUST_25329,2023-11-20,1,Not as described,41.18,Restock,1
RET_0021079,ORD_0090080,PRD_0001,CUST_25329,2024-06-04,1,Wrong size / fit,107.02,Restock,1
RET_0021080,ORD_0090080,PRD_0007,CUST_25329,2024-06-01,1,Wrong size / fit,48.49,Restock,1
RET_0021081,ORD_0090088,PRD_0001,CUST_25332,2024-06-25,3,Not as described,321.06,Restock,1
RET_0021082,ORD_0090099,PRD_0001,CUST_25338,2023-08-25,1,Late delivery,107.02,Scrap,1
RET_0021083,ORD_0090105,PRD_0027,CUST_25338,2024-12-31,1,Changed mind,43.46,Resell (open box),1
RET_0021084,ORD_0090105,PRD_0039,CUST_25338,2024-12-31,1,Changed mind,73.91,Restock,1
RET_0021085,ORD_0090111,PRD_0013,CUST_25339,2024-05-14,2,Changed mind,82.36,Restock,1
RET_0021086,ORD_0090112,PRD_0013,CUST_25339,2024-09-15,1,Defective / damaged,41.18,Scrap,1
RET_0021087,ORD_0090115,PRD_0001,CUST_25340,2023-09-04,1,Wrong size / fit,107.02,Resell (open box),1
RET_0021088,ORD_0090116,PRD_0001,CUST_25340,2023-12-30,1,Changed mind,107.02,Restock,1
RET_0021089,ORD_0090137,PRD_0021,CUST_25345,2024-12-20,2,Changed mind,86.66,Restock,1
RET_0021090,ORD_0090137,PRD_0029,CUST_25345,2024-12-25,1,Wrong size / fit,84.97,Restock,1
RET_0021091,ORD_0090140,PRD_0023,CUST_25348,2024-05-05,1,Wrong size / fit,28.32,Scrap,1
RET_0021092,ORD_0090140,PRD_0009,CUST_25348,2024-04-20,1,Changed mind,25.76,Restock,1
RET_0021093,ORD_0090142,PRD_0021,CUST_25349,2024-07-30,2,Wrong size / fit,86.66,Restock,1
RET_0021094,ORD_0090144,PRD_0013,CUST_25350,2024-06-03,1,Late delivery,41.18,Restock,1
RET_0021095,ORD_0090150,PRD_0013,CUST_25351,2024-04-23,1,Wrong size / fit,41.18,Restock,1
RET_0021096,ORD_0090153,PRD_0001,CUST_25352,2023-06-25,1,Late delivery,107.02,Restock,1
RET_0021097,ORD_0090157,PRD_0013,CUST_25352,2023-07-17,1,Late delivery,41.18,Restock,1
RET_0021098,ORD_0090163,PRD_0001,CUST_25352,2023-10-20,1,Wrong size / fit,107.02,Restock,1
RET_0021099,ORD_0090166,PRD_0013,CUST_25352,2023-12-01,1,Changed mind,41.18,Restock,1
RET_0021100,ORD_0090176,PRD_0013,CUST_25352,2024-12-31,1,Changed mind,41.18,Scrap,1
RET_0021101,ORD_0090184,PRD_0001,CUST_25358,2023-09-11,1,Defective / damaged,107.02,Scrap,1
RET_0021102,ORD_0090186,PRD_0018,CUST_25358,2024-07-23,1,Wrong size / fit,47.56,Restock,1
RET_0021103,ORD_0090187,PRD_0001,CUST_25358,2024-07-12,2,Not as described,214.04,Restock,1
RET_0021104,ORD_0090191,PRD_0013,CUST_25359,2024-12-31,1,Defective / damaged,41.18,Restock,1
RET_0021105,ORD_0090192,PRD_0001,CUST_25360,2024-11-27,1,Changed mind,107.02,Restock,1
RET_0021106,ORD_0090196,PRD_0001,CUST_25361,2024-05-19,1,Changed mind,107.02,Restock,1
RET_0021107,ORD_0090199,PRD_0013,CUST_25362,2024-03-23,1,Changed mind,41.18,Restock,1
RET_0021108,ORD_0090200,PRD_0013,CUST_25362,2024-06-02,1,Wrong size / fit,41.18,Restock,1
RET_0021109,ORD_0090201,PRD_0019,CUST_25362,2024-09-30,1,Late delivery,32.95,Restock,1
RET_0021110,ORD_0090204,PRD_0013,CUST_25363,2024-10-10,1,Not as described,41.18,Scrap,1
RET_0021111,ORD_0090216,PRD_0019,CUST_25373,2024-02-01,1,Changed mind,32.95,Resell (open box),1
RET_0021112,ORD_0090217,PRD_0013,CUST_25373,2024-04-08,1,Wrong size / fit,41.18,Restock,1
RET_0021113,ORD_0090223,PRD_0007,CUST_25373,2024-07-20,1,Wrong size / fit,48.49,Resell (open box),1
RET_0021114,ORD_0090223,PRD_0001,CUST_25373,2024-07-23,1,Defective / damaged,107.02,Restock,1
RET_0021115,ORD_0090223,PRD_0021,CUST_25373,2024-07-15,3,Changed mind,129.99,Resell (open box),1
RET_0021116,ORD_0090226,PRD_0021,CUST_25373,2024-10-15,1,Wrong size / fit,43.33,Restock,1
RET_0021117,ORD_0090230,PRD_0034,CUST_25373,2024-12-17,1,Wrong size / fit,19.19,Resell (open box),1
RET_0021118,ORD_0090232,PRD_0028,CUST_25375,2024-10-19,1,Wrong size / fit,17.28,Restock,1
RET_0021119,ORD_0090234,PRD_0001,CUST_25376,2024-03-21,1,Wrong size / fit,107.02,Scrap,1
RET_0021120,ORD_0090238,PRD_0001,CUST_25377,2023-04-03,1,Wrong size / fit,107.02,Resell (open box),1
RET_0021121,ORD_0090242,PRD_0001,CUST_25377,2023-09-16,2,Changed mind,214.04,Restock,1
RET_0021122,ORD_0090243,PRD_0007,CUST_25377,2023-09-24,1,Defective / damaged,48.49,Restock,1
RET_0021123,ORD_0090249,PRD_0028,CUST_25378,2024-09-15,1,Wrong size / fit,17.28,Scrap,1
RET_0021124,ORD_0090265,PRD_0021,CUST_25381,2024-11-27,1,Defective / damaged,43.33,Restock,1
RET_0021125,ORD_0090279,PRD_0001,CUST_25386,2024-08-22,1,Wrong size / fit,107.02,Resell (open box),1
RET_0021126,ORD_0090280,PRD_0021,CUST_25386,2024-09-15,1,Not as described,43.33,Resell (open box),1
RET_0021127,ORD_0090281,PRD_0001,CUST_25386,2024-08-31,1,Wrong size / fit,107.02,Scrap,1
RET_0021128,ORD_0090286,PRD_0024,CUST_25386,2024-10-20,1,Changed mind,21.22,Restock,1
RET_0021129,ORD_0090294,PRD_0019,CUST_25387,2023-09-15,1,Not as described,32.95,Restock,1
RET_0021130,ORD_0090295,PRD_0010,CUST_25387,2023-10-23,1,Not as described,21.83,Scrap,1
RET_0021131,ORD_0090300,PRD_0013,CUST_25387,2024-11-30,1,Changed mind,41.18,Resell (open box),1
RET_0021132,ORD_0090303,PRD_0021,CUST_25389,2024-02-01,1,Wrong size / fit,43.33,Restock,1
RET_0021133,ORD_0090307,PRD_0027,CUST_25391,2024-10-07,1,Wrong size / fit,43.46,Restock,1
RET_0021134,ORD_0090317,PRD_0007,CUST_25394,2024-07-28,1,Changed mind,48.49,Restock,1
RET_0021135,ORD_0090319,PRD_0013,CUST_25394,2024-09-18,1,Changed mind,41.18,Restock,1
RET_0021136,ORD_0090323,PRD_0018,CUST_25395,2023-08-25,1,Not as described,47.56,Resell (open box),1
RET_0021137,ORD_0090324,PRD_0018,CUST_25395,2024-03-24,1,Wrong size / fit,47.56,Restock,1
RET_0021138,ORD_0090325,PRD_0013,CUST_25395,2024-04-25,1,Wrong size / fit,41.18,Restock,1
RET_0021139,ORD_0090329,PRD_0021,CUST_25396,2024-06-26,1,Wrong size / fit,43.33,Restock,1
RET_0021140,ORD_0090330,PRD_0001,CUST_25396,2024-10-25,1,Late delivery,107.02,Restock,1
RET_0021141,ORD_0090333,PRD_0013,CUST_25396,2024-10-30,2,Wrong size / fit,82.36,Restock,1
RET_0021142,ORD_0090342,PRD_0001,CUST_25398,2024-10-30,1,Wrong size / fit,107.02,Resell (open box),1
RET_0021143,ORD_0090360,PRD_0013,CUST_25401,2024-03-03,1,Wrong size / fit,41.18,Restock,1
RET_0021144,ORD_0090366,PRD_0001,CUST_25401,2024-12-19,1,Defective / damaged,107.02,Restock,1
RET_0021145,ORD_0090367,PRD_0018,CUST_25402,2024-07-06,2,Defective / damaged,95.12,Restock,1
RET_0021146,ORD_0090369,PRD_0010,CUST_25402,2024-09-15,1,Changed mind,21.83,Restock,1
RET_0021147,ORD_0090371,PRD_0030,CUST_25402,2024-11-01,1,Defective / damaged,59.28,Restock,1
RET_0021148,ORD_0090376,PRD_0013,CUST_25404,2024-08-25,1,Wrong size / fit,41.18,Restock,1
RET_0021149,ORD_0090377,PRD_0002,CUST_25404,2024-07-14,1,Changed mind,23.87,Restock,1
RET_0021150,ORD_0090378,PRD_0021,CUST_25404,2024-11-02,1,Defective / damaged,43.33,Restock,1
RET_0021151,ORD_0090389,PRD_0001,CUST_25410,2023-12-02,1,Changed mind,107.02,Resell (open box),1
RET_0021152,ORD_0090399,PRD_0013,CUST_25413,2023-02-17,1,Wrong size / fit,41.18,Resell (open box),1
RET_0021153,ORD_0090405,PRD_0013,CUST_25413,2023-05-25,1,Late delivery,41.18,Restock,1
RET_0021154,ORD_0090405,PRD_0013,CUST_25413,2023-05-28,1,Defective / damaged,41.18,Restock,1
RET_0021155,ORD_0090409,PRD_0007,CUST_25413,2023-08-02,1,Wrong size / fit,48.49,Restock,1
RET_0021156,ORD_0090414,PRD_0013,CUST_25413,2024-04-27,1,Late delivery,41.18,Restock,1
RET_0021157,ORD_0090424,PRD_0002,CUST_25414,2024-09-22,1,Wrong size / fit,23.87,Restock,1
RET_0021158,ORD_0090428,PRD_0021,CUST_25415,2024-10-13,1,Not as described,43.33,Resell (open box),1
RET_0021159,ORD_0090439,PRD_0015,CUST_25417,2024-12-31,1,Not as described,58.48,Resell (open box),1
RET_0021160,ORD_0090440,PRD_0009,CUST_25418,2024-11-29,1,Wrong size / fit,25.76,Scrap,1
RET_0021161,ORD_0090443,PRD_0001,CUST_25422,2024-04-08,1,Defective / damaged,107.02,Restock,1
RET_0021162,ORD_0090445,PRD_0013,CUST_25422,2024-11-26,1,Defective / damaged,41.18,Resell (open box),1
RET_0021163,ORD_0090455,PRD_0009,CUST_25426,2024-07-03,1,Defective / damaged,25.76,Restock,1
RET_0021164,ORD_0090465,PRD_0001,CUST_25427,2024-01-09,1,Not as described,107.02,Restock,1
RET_0021165,ORD_0090465,PRD_0001,CUST_25427,2023-12-28,1,Wrong size / fit,107.02,Restock,1
RET_0021166,ORD_0090466,PRD_0013,CUST_25427,2024-03-27,1,Not as described,41.18,Resell (open box),1
RET_0021167,ORD_0090473,PRD_0017,CUST_25429,2024-09-14,1,Changed mind,35.67,Resell (open box),1
RET_0021168,ORD_0090481,PRD_0013,CUST_25431,2024-02-03,1,Defective / damaged,41.18,Restock,1
RET_0021169,ORD_0090485,PRD_0001,CUST_25431,2024-04-30,1,Wrong size / fit,107.02,Restock,1
RET_0021170,ORD_0090491,PRD_0013,CUST_25432,2024-09-22,1,Changed mind,41.18,Restock,1
RET_0021171,ORD_0090491,PRD_0021,CUST_25432,2024-08-28,1,Wrong size / fit,43.33,Resell (open box),1
RET_0021172,ORD_0090494,PRD_0007,CUST_25435,2024-08-09,1,Wrong size / fit,48.49,Restock,1
RET_0021173,ORD_0090499,PRD_0001,CUST_25437,2024-03-12,1,Defective / damaged,107.02,Scrap,1
RET_0021174,ORD_0090502,PRD_0021,CUST_25438,2023-03-12,1,Late delivery,43.33,Restock,1
RET_0021175,ORD_0090504,PRD_0001,CUST_25438,2023-04-27,1,Wrong size / fit,107.02,Restock,1
RET_0021176,ORD_0090505,PRD_0001,CUST_25438,2023-05-03,1,Changed mind,107.02,Restock,1
RET_0021177,ORD_0090509,PRD_0007,CUST_25438,2023-06-08,1,Wrong size / fit,48.49,Scrap,1
RET_0021178,ORD_0090510,PRD_0013,CUST_25438,2023-06-11,1,Not as described,41.18,Restock,1
RET_0021179,ORD_0090511,PRD_0013,CUST_25438,2023-06-12,1,Late delivery,41.18,Restock,1
RET_0021180,ORD_0090515,PRD_0001,CUST_25438,2023-09-01,1,Changed mind,107.02,Resell (open box),1
RET_0021181,ORD_0090520,PRD_0001,CUST_25438,2024-03-05,1,Defective / damaged,107.02,Restock,1
RET_0021182,ORD_0090526,PRD_0007,CUST_25438,2024-04-21,1,Wrong size / fit,48.49,Resell (open box),1
RET_0021183,ORD_0090529,PRD_0013,CUST_25438,2024-10-22,1,Wrong size / fit,41.18,Restock,1
RET_0021184,ORD_0090532,PRD_0007,CUST_25439,2024-06-17,1,Wrong size / fit,48.49,Resell (open box),1
RET_0021185,ORD_0090533,PRD_0030,CUST_25439,2024-12-26,1,Wrong size / fit,59.28,Restock,1
RET_0021186,ORD_0090539,PRD_0013,CUST_25440,2024-11-28,1,Changed mind,41.18,Restock,1
RET_0021187,ORD_0090544,PRD_0009,CUST_25442,2024-01-13,1,Late delivery,25.76,Restock,1
RET_0021188,ORD_0090546,PRD_0013,CUST_25442,2024-07-21,1,Changed mind,41.18,Restock,1
RET_0021189,ORD_0090549,PRD_0013,CUST_25445,2024-02-03,1,Changed mind,41.18,Restock,1
RET_0021190,ORD_0090568,PRD_0001,CUST_25449,2024-04-07,1,Not as described,107.02,Restock,1
RET_0021191,ORD_0090572,PRD_0013,CUST_25449,2024-07-04,1,Changed mind,41.18,Restock,1
RET_0021192,ORD_0090575,PRD_0021,CUST_25449,2024-08-13,1,Wrong size / fit,43.33,Restock,1
RET_0021193,ORD_0090575,PRD_0027,CUST_25449,2024-08-03,1,Defective / damaged,43.46,Restock,1
RET_0021194,ORD_0090576,PRD_0001,CUST_25449,2024-07-20,1,Wrong size / fit,107.02,Restock,1
RET_0021195,ORD_0090577,PRD_0013,CUST_25449,2024-06-15,2,Wrong size / fit,82.36,Restock,1
RET_0021196,ORD_0090580,PRD_0020,CUST_25449,2024-06-10,1,Wrong size / fit,47.54,Restock,1
RET_0021197,ORD_0090590,PRD_0009,CUST_25452,2024-04-05,1,Wrong size / fit,25.76,Restock,1
RET_0021198,ORD_0090593,PRD_0001,CUST_25457,2024-09-22,1,Wrong size / fit,107.02,Restock,1
RET_0021199,ORD_0090600,PRD_0028,CUST_25458,2024-08-12,1,Not as described,17.28,Restock,1
RET_0021200,ORD_0090601,PRD_0001,CUST_25458,2024-09-09,1,Defective / damaged,107.02,Restock,1
RET_0021201,ORD_0090604,PRD_0021,CUST_25459,2024-11-25,1,Wrong size / fit,43.33,Restock,1
RET_0021202,ORD_0090614,PRD_0001,CUST_25460,2024-08-13,1,Changed mind,107.02,Restock,1
RET_0021203,ORD_0090628,PRD_0013,CUST_25461,2024-12-31,1,Wrong size / fit,41.18,Restock,1
RET_0021204,ORD_0090629,PRD_0001,CUST_25463,2023-02-27,2,Wrong size / fit,214.04,Restock,1
RET_0021205,ORD_0090639,PRD_0019,CUST_25463,2023-12-24,1,Late delivery,32.95,Restock,1
RET_0021206,ORD_0090646,PRD_0021,CUST_25463,2024-12-31,1,Wrong size / fit,43.33,Restock,1
RET_0021207,ORD_0090652,PRD_0001,CUST_25464,2023-11-06,2,Not as described,214.04,Restock,1
RET_0021208,ORD_0090653,PRD_0019,CUST_25464,2023-12-06,1,Wrong size / fit,32.95,Restock,1
RET_0021209,ORD_0090659,PRD_0015,CUST_25465,2024-01-09,1,Wrong size / fit,58.48,Resell (open box),1
RET_0021210,ORD_0090674,PRD_0039,CUST_25469,2024-12-20,1,Wrong size / fit,73.91,Scrap,1
RET_0021211,ORD_0090678,PRD_0013,CUST_25472,2023-11-23,1,Changed mind,41.18,Resell (open box),1
RET_0021212,ORD_0090679,PRD_0001,CUST_25472,2023-12-03,1,Wrong size / fit,107.02,Restock,1
RET_0021213,ORD_0090688,PRD_0001,CUST_25473,2024-01-02,2,Defective / damaged,214.04,Restock,1
RET_0021214,ORD_0090693,PRD_0021,CUST_25473,2024-04-05,1,Changed mind,43.33,Restock,1
RET_0021215,ORD_0090699,PRD_0013,CUST_25474,2024-06-05,1,Wrong size / fit,41.18,Restock,1
RET_0021216,ORD_0090702,PRD_0007,CUST_25474,2024-08-26,1,Wrong size / fit,48.49,Restock,1
RET_0021217,ORD_0090710,PRD_0013,CUST_25475,2023-04-17,1,Late delivery,41.18,Restock,1
RET_0021218,ORD_0090713,PRD_0001,CUST_25475,2023-11-04,1,Changed mind,107.02,Restock,1
RET_0021219,ORD_0090718,PRD_0001,CUST_25475,2024-06-29,1,Wrong size / fit,107.02,Restock,1
RET_0021220,ORD_0090721,PRD_0039,CUST_25476,2024-12-31,1,Defective / damaged,73.91,Restock,1
RET_0021221,ORD_0090724,PRD_0028,CUST_25479,2024-08-29,1,Wrong size / fit,17.28,Resell (open box),1
RET_0021222,ORD_0090726,PRD_0021,CUST_25480,2024-11-01,1,Defective / damaged,43.33,Scrap,1
RET_0021223,ORD_0090737,PRD_0001,CUST_25482,2023-12-22,1,Wrong size / fit,107.02,Restock,1
RET_0021224,ORD_0090741,PRD_0013,CUST_25482,2024-02-19,2,Changed mind,82.36,Restock,1
RET_0021225,ORD_0090742,PRD_0010,CUST_25482,2024-02-28,1,Defective / damaged,21.83,Resell (open box),1
RET_0021226,ORD_0090749,PRD_0012,CUST_25483,2023-11-25,1,Late delivery,8.64,Scrap,1
RET_0021227,ORD_0090750,PRD_0001,CUST_25483,2024-03-13,1,Wrong size / fit,107.02,Scrap,1
RET_0021228,ORD_0090752,PRD_0021,CUST_25483,2024-11-06,1,Defective / damaged,43.33,Restock,1
RET_0021229,ORD_0090756,PRD_0039,CUST_25486,2024-11-29,1,Wrong size / fit,73.91,Restock,1
RET_0021230,ORD_0090764,PRD_0021,CUST_25489,2024-08-30,2,Wrong size / fit,86.66,Restock,1
RET_0021231,ORD_0090768,PRD_0013,CUST_25490,2023-08-05,1,Changed mind,41.18,Resell (open box),1
RET_0021232,ORD_0090777,PRD_0001,CUST_25490,2024-04-01,1,Wrong size / fit,107.02,Restock,1
RET_0021233,ORD_0090781,PRD_0001,CUST_25490,2024-11-24,1,Wrong size / fit,107.02,Resell (open box),1
RET_0021234,ORD_0090781,PRD_0004,CUST_25490,2024-11-23,1,Changed mind,62.03,Restock,1
RET_0021235,ORD_0090782,PRD_0001,CUST_25491,2023-11-05,1,Wrong size / fit,107.02,Restock,1
RET_0021236,ORD_0090788,PRD_0022,CUST_25495,2024-10-21,2,Wrong size / fit,97.72,Resell (open box),1
RET_0021237,ORD_0090791,PRD_0004,CUST_25496,2023-04-12,1,Wrong size / fit,62.03,Resell (open box),1
RET_0021238,ORD_0090792,PRD_0013,CUST_25496,2023-08-24,1,Wrong size / fit,41.18,Resell (open box),1
RET_0021239,ORD_0090799,PRD_0013,CUST_25496,2024-10-10,1,Wrong size / fit,41.18,Restock,1
RET_0021240,ORD_0090804,PRD_0018,CUST_25498,2024-05-04,1,Not as described,47.56,Restock,1
RET_0021241,ORD_0090805,PRD_0001,CUST_25498,2024-05-14,1,Wrong size / fit,107.02,Restock,1
RET_0021242,ORD_0090806,PRD_0001,CUST_25498,2024-05-06,1,Wrong size / fit,107.02,Resell (open box),1
RET_0021243,ORD_0090806,PRD_0013,CUST_25498,2024-05-17,3,Wrong size / fit,123.54,Restock,1
RET_0021244,ORD_0090809,PRD_0018,CUST_25499,2023-08-13,1,Defective / damaged,47.56,Scrap,1
RET_0021245,ORD_0090810,PRD_0001,CUST_25499,2023-10-17,1,Wrong size / fit,107.02,Restock,1
RET_0021246,ORD_0090810,PRD_0001,CUST_25499,2023-10-16,3,Not as described,321.06,Restock,1
RET_0021247,ORD_0090813,PRD_0013,CUST_25499,2024-08-09,1,Not as described,41.18,Restock,1
RET_0021248,ORD_0090818,PRD_0001,CUST_25501,2024-03-22,1,Wrong size / fit,107.02,Resell (open box),1
RET_0021249,ORD_0090820,PRD_0030,CUST_25501,2024-10-02,1,Defective / damaged,59.28,Resell (open box),1
RET_0021250,ORD_0090820,PRD_0013,CUST_25501,2024-10-06,1,Wrong size / fit,41.18,Restock,1
RET_0021251,ORD_0090821,PRD_0009,CUST_25505,2023-09-20,1,Late delivery,25.76,Restock,1
RET_0021252,ORD_0090822,PRD_0007,CUST_25505,2023-10-10,2,Changed mind,96.98,Resell (open box),1
RET_0021253,ORD_0090824,PRD_0001,CUST_25505,2023-12-16,1,Late delivery,107.02,Restock,1
RET_0021254,ORD_0090825,PRD_0021,CUST_25505,2024-07-10,1,Wrong size / fit,43.33,Scrap,1
RET_0021255,ORD_0090829,PRD_0022,CUST_25505,2024-11-22,1,Defective / damaged,48.86,Scrap,1
RET_0021256,ORD_0090834,PRD_0013,CUST_25506,2024-06-08,1,Wrong size / fit,41.18,Restock,1
RET_0021257,ORD_0090835,PRD_0021,CUST_25506,2024-07-25,1,Late delivery,43.33,Scrap,1
RET_0021258,ORD_0090841,PRD_0017,CUST_25506,2024-11-19,1,Wrong size / fit,35.67,Restock,1
RET_0021259,ORD_0090842,PRD_0001,CUST_25506,2024-12-12,1,Late delivery,107.02,Restock,1
RET_0021260,ORD_0090845,PRD_0013,CUST_25506,2024-12-31,1,Defective / damaged,41.18,Restock,1
RET_0021261,ORD_0090850,PRD_0013,CUST_25507,2023-08-11,1,Changed mind,41.18,Scrap,1
RET_0021262,ORD_0090854,PRD_0013,CUST_25507,2024-01-12,1,Wrong size / fit,41.18,Scrap,1
RET_0021263,ORD_0090857,PRD_0006,CUST_25508,2023-10-14,1,Wrong size / fit,11.18,Restock,1
RET_0021264,ORD_0090862,PRD_0001,CUST_25510,2024-02-22,1,Late delivery,107.02,Restock,1
